Iteration;Period;Output;Value;Type
"6";"8";VOLINVENT;169731.57878;Total
"1";"9";OSUPREC;273.70576;Total
"1";"9";OVOLREC;38180.44017;Total
"1";"9";OSUPPL;0.00000;Total
"1";"9";VOLINVENT;162865.11632;Total
"6";"9";OSUPREC;273.70576;Total
"6";"9";OVOLREC;38180.44017;Total
"6";"9";OSUPPL;0.00000;Total
"6";"9";VOLINVENT;162865.11632;Total
"1";"10";OSUPREC;269.28207;Total
"1";"10";OVOLREC;37750.93774;Total
"1";"10";OSUPPL;0.00000;Total
"1";"10";VOLINVENT;152652.57004;Total
"6";"10";OSUPREC;269.28207;Total
"6";"10";OVOLREC;37750.93774;Total
"6";"10";OSUPPL;0.00000;Total
"6";"10";VOLINVENT;152652.57004;Total
"1";"11";OSUPREC;357.74881;Total
"1";"11";OVOLREC;37257.09664;Total
"1";"11";OSUPPL;0.00000;Total
"1";"11";VOLINVENT;143499.99256;Total
"6";"11";OSUPREC;357.74881;Total
"6";"11";OVOLREC;37257.09664;Total
"6";"11";OSUPPL;0.00000;Total
"6";"11";VOLINVENT;143499.99256;Total
"1";"12";OSUPREC;187.30410;Total
"1";"12";OVOLREC;37086.21270;Total
"1";"12";OSUPPL;187.30410;Total
"1";"12";VOLINVENT;138235.80449;Total
"6";"12";OSUPREC;187.30410;Total
"6";"12";OVOLREC;37086.21270;Total
"6";"12";OSUPPL;187.30410;Total
"6";"12";VOLINVENT;138235.80449;Total
"1";"13";OSUPREC;297.83227;Total
"1";"13";OVOLREC;36955.36239;Total
"1";"13";OSUPPL;14.33590;Total
"1";"13";VOLINVENT;133286.77218;Total
"6";"13";OSUPREC;297.83227;Total
"6";"13";OVOLREC;36955.36239;Total
"6";"13";OSUPPL;14.33590;Total
"6";"13";VOLINVENT;133286.77218;Total
"1";"14";OSUPREC;323.21721;Total
"1";"14";OVOLREC;36769.66498;Total
"1";"14";OSUPPL;0.00000;Total
"1";"14";VOLINVENT;129018.55177;Total
"6";"14";OSUPREC;323.21721;Total
"6";"14";OVOLREC;36769.66498;Total
"6";"14";OSUPPL;0.00000;Total
"6";"14";VOLINVENT;129018.55177;Total
"1";"15";OSUPREC;343.03370;Total
"1";"15";OVOLREC;36705.25414;Total
"1";"15";OSUPPL;0.00000;Total
"1";"15";VOLINVENT;125552.25855;Total
"6";"15";OSUPREC;343.03370;Total
"6";"15";OVOLREC;36705.25414;Total
"6";"15";OSUPPL;0.00000;Total
"6";"15";VOLINVENT;125552.25855;Total
"1";"16";OSUPREC;364.47865;Total
"1";"16";OVOLREC;36649.76056;Total
"1";"16";OSUPPL;0.00000;Total
"1";"16";VOLINVENT;122208.75734;Total
"6";"16";OSUPREC;364.47865;Total
"6";"16";OVOLREC;36649.76056;Total
"6";"16";OSUPPL;0.00000;Total
"6";"16";VOLINVENT;122208.75734;Total
"1";"17";OSUPREC;281.23398;Total
"1";"17";OVOLREC;36635.69955;Total
"1";"17";OSUPPL;0.00000;Total
"1";"17";VOLINVENT;119818.61587;Total
"6";"17";OSUPREC;281.23398;Total
"6";"17";OVOLREC;36635.69955;Total
"6";"17";OSUPPL;0.00000;Total
"6";"17";VOLINVENT;119818.61587;Total
"1";"18";OSUPREC;350.38297;Total
"1";"18";OVOLREC;36525.72677;Total
"1";"18";OSUPPL;0.00000;Total
"1";"18";VOLINVENT;118063.95421;Total
"6";"18";OSUPREC;350.38297;Total
"6";"18";OVOLREC;36525.72677;Total
"6";"18";OSUPPL;0.00000;Total
"6";"18";VOLINVENT;118063.95421;Total
"1";"19";OSUPREC;353.21820;Total
"1";"19";OVOLREC;36504.22622;Total
"1";"19";OSUPPL;0.00000;Total
"1";"19";VOLINVENT;116630.80301;Total
"6";"19";OSUPREC;353.21820;Total
"6";"19";OVOLREC;36504.22622;Total
"6";"19";OSUPPL;0.00000;Total
"6";"19";VOLINVENT;116630.80301;Total
"1";"20";OSUPREC;350.82558;Total
"1";"20";OVOLREC;36465.01322;Total
"1";"20";OSUPPL;0.00000;Total
"1";"20";VOLINVENT;115314.78356;Total
"2";"1";OSUPREC;226.72070;Total
"2";"1";OVOLREC;40558.91860;Total
"2";"1";OSUPPL;201.64000;Total
"2";"1";VOLINVENT;268806.00837;Total
"6";"20";OSUPREC;350.82558;Total
"6";"20";OVOLREC;36465.01322;Total
"6";"20";OSUPPL;0.00000;Total
"6";"20";VOLINVENT;115314.78356;Total
"7";"1";OSUPREC;226.72070;Total
"7";"1";OVOLREC;40558.91860;Total
"7";"1";OSUPPL;201.64000;Total
"7";"1";VOLINVENT;268806.00837;Total
"2";"2";OSUPREC;202.23607;Total
"2";"2";OVOLREC;40435.29237;Total
"2";"2";OSUPPL;201.64000;Total
"2";"2";VOLINVENT;250001.32367;Total
"7";"2";OSUPREC;202.23607;Total
"7";"2";OVOLREC;40435.29237;Total
"7";"2";OSUPPL;201.64000;Total
"7";"2";VOLINVENT;250001.32367;Total
"2";"3";OSUPREC;281.23013;Total
"2";"3";OVOLREC;40327.12551;Total
"2";"3";OSUPPL;201.64000;Total
"2";"3";VOLINVENT;234117.10716;Total
"7";"3";OSUPREC;281.23013;Total
"7";"3";OVOLREC;40327.12551;Total
"7";"3";OSUPPL;201.64000;Total
"7";"3";VOLINVENT;234117.10716;Total
"2";"4";OSUPREC;275.75079;Total
"2";"4";OVOLREC;40027.15716;Total
"2";"4";OSUPPL;201.64000;Total
"2";"4";VOLINVENT;216854.28687;Total
"7";"4";OSUPREC;275.75079;Total
"7";"4";OVOLREC;40027.15716;Total
"7";"4";OSUPPL;201.64000;Total
"7";"4";VOLINVENT;216854.28687;Total
"2";"5";OSUPREC;203.23269;Total
"2";"5";OVOLREC;39654.26540;Total
"2";"5";OSUPPL;201.64000;Total
"2";"5";VOLINVENT;201190.12525;Total
"7";"5";OSUPREC;203.23269;Total
"7";"5";OVOLREC;39654.26540;Total
"7";"5";OSUPPL;201.64000;Total
"7";"5";VOLINVENT;201190.12525;Total
"2";"6";OSUPREC;301.13604;Total
"2";"6";OVOLREC;39043.44470;Total
"2";"6";OSUPPL;0.00000;Total
"2";"6";VOLINVENT;186880.93775;Total
"7";"6";OSUPREC;301.13604;Total
"7";"6";OVOLREC;39043.44470;Total
"7";"6";OSUPPL;0.00000;Total
"7";"6";VOLINVENT;186880.93775;Total
"2";"7";OSUPREC;302.54423;Total
"2";"7";OVOLREC;38528.56941;Total
"2";"7";OSUPPL;100.90423;Total
"2";"7";VOLINVENT;176713.21704;Total
"7";"7";OSUPREC;302.54423;Total
"7";"7";OVOLREC;38528.56941;Total
"7";"7";OSUPPL;100.90423;Total
"7";"7";VOLINVENT;176713.21704;Total
"2";"8";OSUPREC;316.67505;Total
"2";"8";OVOLREC;38316.06621;Total
"2";"8";OSUPPL;100.73577;Total
"2";"8";VOLINVENT;169731.57878;Total
"7";"8";OSUPREC;316.67505;Total
"7";"8";OVOLREC;38316.06621;Total
"7";"8";OSUPPL;100.73577;Total
"7";"8";VOLINVENT;169731.57878;Total
"2";"9";OSUPREC;273.70576;Total
"2";"9";OVOLREC;38180.44017;Total
"2";"9";OSUPPL;0.00000;Total
"2";"9";VOLINVENT;162865.11632;Total
"7";"9";OSUPREC;273.70576;Total
"7";"9";OVOLREC;38180.44017;Total
"7";"9";OSUPPL;0.00000;Total
"7";"9";VOLINVENT;162865.11632;Total
"2";"10";OSUPREC;269.28207;Total
"2";"10";OVOLREC;37750.93774;Total
"2";"10";OSUPPL;0.00000;Total
"2";"10";VOLINVENT;152652.57004;Total
"7";"10";OSUPREC;269.28207;Total
"7";"10";OVOLREC;37750.93774;Total
"7";"10";OSUPPL;0.00000;Total
"7";"10";VOLINVENT;152652.57004;Total
"2";"11";OSUPREC;357.74881;Total
"2";"11";OVOLREC;37257.09664;Total
"2";"11";OSUPPL;0.00000;Total
"2";"11";VOLINVENT;143499.99256;Total
"7";"11";OSUPREC;357.74881;Total
"7";"11";OVOLREC;37257.09664;Total
"7";"11";OSUPPL;0.00000;Total
"7";"11";VOLINVENT;143499.99256;Total
"2";"12";OSUPREC;187.30410;Total
"2";"12";OVOLREC;37086.21270;Total
"2";"12";OSUPPL;187.30410;Total
"2";"12";VOLINVENT;138235.80449;Total
"7";"12";OSUPREC;187.30410;Total
"7";"12";OVOLREC;37086.21270;Total
"7";"12";OSUPPL;187.30410;Total
"7";"12";VOLINVENT;138235.80449;Total
"2";"13";OSUPREC;297.83227;Total
"2";"13";OVOLREC;36955.36239;Total
"2";"13";OSUPPL;14.33590;Total
"2";"13";VOLINVENT;133286.77218;Total
"7";"13";OSUPREC;297.83227;Total
"7";"13";OVOLREC;36955.36239;Total
"7";"13";OSUPPL;14.33590;Total
"7";"13";VOLINVENT;133286.77218;Total
"2";"14";OSUPREC;323.21721;Total
"2";"14";OVOLREC;36769.66498;Total
"2";"14";OSUPPL;0.00000;Total
"2";"14";VOLINVENT;129018.55177;Total
"7";"14";OSUPREC;323.21721;Total
"7";"14";OVOLREC;36769.66498;Total
"7";"14";OSUPPL;0.00000;Total
"7";"14";VOLINVENT;129018.55177;Total
"2";"15";OSUPREC;343.03370;Total
"2";"15";OVOLREC;36705.25414;Total
"2";"15";OSUPPL;0.00000;Total
"2";"15";VOLINVENT;125552.25855;Total
"7";"15";OSUPREC;343.03370;Total
"7";"15";OVOLREC;36705.25414;Total
"7";"15";OSUPPL;0.00000;Total
"7";"15";VOLINVENT;125552.25855;Total
"2";"16";OSUPREC;364.47865;Total
"2";"16";OVOLREC;36649.76056;Total
"2";"16";OSUPPL;0.00000;Total
"2";"16";VOLINVENT;122208.75734;Total
"7";"16";OSUPREC;364.47865;Total
"7";"16";OVOLREC;36649.76056;Total
"7";"16";OSUPPL;0.00000;Total
"7";"16";VOLINVENT;122208.75734;Total
"2";"17";OSUPREC;281.23398;Total
"2";"17";OVOLREC;36635.69955;Total
"2";"17";OSUPPL;0.00000;Total
"2";"17";VOLINVENT;119818.61587;Total
"7";"17";OSUPREC;281.23398;Total
"7";"17";OVOLREC;36635.69955;Total
"7";"17";OSUPPL;0.00000;Total
"7";"17";VOLINVENT;119818.61587;Total
"2";"18";OSUPREC;350.38297;Total
"2";"18";OVOLREC;36525.72677;Total
"2";"18";OSUPPL;0.00000;Total
"2";"18";VOLINVENT;118063.95421;Total
"7";"18";OSUPREC;350.38297;Total
"7";"18";OVOLREC;36525.72677;Total
"7";"18";OSUPPL;0.00000;Total
"7";"18";VOLINVENT;118063.95421;Total
"2";"19";OSUPREC;353.21820;Total
"2";"19";OVOLREC;36504.22622;Total
"2";"19";OSUPPL;0.00000;Total
"2";"19";VOLINVENT;116630.80301;Total
"7";"19";OSUPREC;353.21820;Total
"7";"19";OVOLREC;36504.22622;Total
"7";"19";OSUPPL;0.00000;Total
"7";"19";VOLINVENT;116630.80301;Total
"2";"20";OSUPREC;350.82558;Total
"2";"20";OVOLREC;36465.01322;Total
"2";"20";OSUPPL;0.00000;Total
"2";"20";VOLINVENT;115314.78356;Total
"3";"1";OSUPREC;226.72070;Total
"3";"1";OVOLREC;40558.91860;Total
"3";"1";OSUPPL;201.64000;Total
"3";"1";VOLINVENT;268806.00837;Total
"7";"20";OSUPREC;350.82558;Total
"7";"20";OVOLREC;36465.01322;Total
"7";"20";OSUPPL;0.00000;Total
"7";"20";VOLINVENT;115314.78356;Total
"8";"1";OSUPREC;226.72070;Total
"8";"1";OVOLREC;40558.91860;Total
"8";"1";OSUPPL;201.64000;Total
"8";"1";VOLINVENT;268806.00837;Total
"3";"2";OSUPREC;202.23607;Total
"3";"2";OVOLREC;40435.29237;Total
"3";"2";OSUPPL;201.64000;Total
"3";"2";VOLINVENT;250001.32367;Total
"8";"2";OSUPREC;202.23607;Total
"8";"2";OVOLREC;40435.29237;Total
"8";"2";OSUPPL;201.64000;Total
"8";"2";VOLINVENT;250001.32367;Total
"3";"3";OSUPREC;281.23013;Total
"3";"3";OVOLREC;40327.12551;Total
"3";"3";OSUPPL;201.64000;Total
"3";"3";VOLINVENT;234117.10716;Total
"8";"3";OSUPREC;281.23013;Total
"8";"3";OVOLREC;40327.12551;Total
"8";"3";OSUPPL;201.64000;Total
"8";"3";VOLINVENT;234117.10716;Total
"3";"4";OSUPREC;275.75079;Total
"3";"4";OVOLREC;40027.15716;Total
"3";"4";OSUPPL;201.64000;Total
"3";"4";VOLINVENT;216854.28687;Total
"8";"4";OSUPREC;275.75079;Total
"8";"4";OVOLREC;40027.15716;Total
"8";"4";OSUPPL;201.64000;Total
"8";"4";VOLINVENT;216854.28687;Total
"3";"5";OSUPREC;203.23269;Total
"3";"5";OVOLREC;39654.26540;Total
"3";"5";OSUPPL;201.64000;Total
"3";"5";VOLINVENT;201190.12525;Total
"8";"5";OSUPREC;203.23269;Total
"8";"5";OVOLREC;39654.26540;Total
"8";"5";OSUPPL;201.64000;Total
"8";"5";VOLINVENT;201190.12525;Total
"3";"6";OSUPREC;301.13604;Total
"3";"6";OVOLREC;39043.44470;Total
"3";"6";OSUPPL;0.00000;Total
"3";"6";VOLINVENT;186880.93775;Total
"8";"6";OSUPREC;301.13604;Total
"8";"6";OVOLREC;39043.44470;Total
"8";"6";OSUPPL;0.00000;Total
"8";"6";VOLINVENT;186880.93775;Total
"3";"7";OSUPREC;302.54423;Total
"3";"7";OVOLREC;38528.56941;Total
"3";"7";OSUPPL;100.90423;Total
"3";"7";VOLINVENT;176713.21704;Total
"8";"7";OSUPREC;302.54423;Total
"8";"7";OVOLREC;38528.56941;Total
"8";"7";OSUPPL;100.90423;Total
"8";"7";VOLINVENT;176713.21704;Total
"3";"8";OSUPREC;316.67505;Total
"3";"8";OVOLREC;38316.06621;Total
"3";"8";OSUPPL;100.73577;Total
"3";"8";VOLINVENT;169731.57878;Total
"8";"8";OSUPREC;316.67505;Total
"8";"8";OVOLREC;38316.06621;Total
"8";"8";OSUPPL;100.73577;Total
"8";"8";VOLINVENT;169731.57878;Total
"3";"9";OSUPREC;273.70576;Total
"3";"9";OVOLREC;38180.44017;Total
"3";"9";OSUPPL;0.00000;Total
"3";"9";VOLINVENT;162865.11632;Total
"8";"9";OSUPREC;273.70576;Total
"8";"9";OVOLREC;38180.44017;Total
"8";"9";OSUPPL;0.00000;Total
"8";"9";VOLINVENT;162865.11632;Total
"3";"10";OSUPREC;269.28207;Total
"3";"10";OVOLREC;37750.93774;Total
"3";"10";OSUPPL;0.00000;Total
"3";"10";VOLINVENT;152652.57004;Total
"8";"10";OSUPREC;269.28207;Total
"8";"10";OVOLREC;37750.93774;Total
"8";"10";OSUPPL;0.00000;Total
"8";"10";VOLINVENT;152652.57004;Total
"3";"11";OSUPREC;357.74881;Total
"3";"11";OVOLREC;37257.09664;Total
"3";"11";OSUPPL;0.00000;Total
"3";"11";VOLINVENT;143499.99256;Total
"8";"11";OSUPREC;357.74881;Total
"8";"11";OVOLREC;37257.09664;Total
"8";"11";OSUPPL;0.00000;Total
"8";"11";VOLINVENT;143499.99256;Total
"3";"12";OSUPREC;187.30410;Total
"3";"12";OVOLREC;37086.21270;Total
"3";"12";OSUPPL;187.30410;Total
"3";"12";VOLINVENT;138235.80449;Total
"8";"12";OSUPREC;187.30410;Total
"8";"12";OVOLREC;37086.21270;Total
"8";"12";OSUPPL;187.30410;Total
"8";"12";VOLINVENT;138235.80449;Total
"3";"13";OSUPREC;297.83227;Total
"3";"13";OVOLREC;36955.36239;Total
"3";"13";OSUPPL;14.33590;Total
"3";"13";VOLINVENT;133286.77218;Total
"8";"13";OSUPREC;297.83227;Total
"8";"13";OVOLREC;36955.36239;Total
"8";"13";OSUPPL;14.33590;Total
"8";"13";VOLINVENT;133286.77218;Total
"3";"14";OSUPREC;323.21721;Total
"3";"14";OVOLREC;36769.66498;Total
"3";"14";OSUPPL;0.00000;Total
"3";"14";VOLINVENT;129018.55177;Total
"8";"14";OSUPREC;323.21721;Total
"8";"14";OVOLREC;36769.66498;Total
"8";"14";OSUPPL;0.00000;Total
"8";"14";VOLINVENT;129018.55177;Total
"3";"15";OSUPREC;343.03370;Total
"3";"15";OVOLREC;36705.25414;Total
"3";"15";OSUPPL;0.00000;Total
"3";"15";VOLINVENT;125552.25855;Total
"8";"15";OSUPREC;343.03370;Total
"8";"15";OVOLREC;36705.25414;Total
"8";"15";OSUPPL;0.00000;Total
"8";"15";VOLINVENT;125552.25855;Total
"3";"16";OSUPREC;364.47865;Total
"3";"16";OVOLREC;36649.76056;Total
"3";"16";OSUPPL;0.00000;Total
"3";"16";VOLINVENT;122208.75734;Total
"8";"16";OSUPREC;364.47865;Total
"8";"16";OVOLREC;36649.76056;Total
"8";"16";OSUPPL;0.00000;Total
"8";"16";VOLINVENT;122208.75734;Total
"3";"17";OSUPREC;281.23398;Total
"3";"17";OVOLREC;36635.69955;Total
"3";"17";OSUPPL;0.00000;Total
"3";"17";VOLINVENT;119818.61587;Total
"8";"17";OSUPREC;281.23398;Total
"8";"17";OVOLREC;36635.69955;Total
"8";"17";OSUPPL;0.00000;Total
"8";"17";VOLINVENT;119818.61587;Total
"3";"18";OSUPREC;350.38297;Total
"3";"18";OVOLREC;36525.72677;Total
"3";"18";OSUPPL;0.00000;Total
"3";"18";VOLINVENT;118063.95421;Total
"8";"18";OSUPREC;350.38297;Total
"8";"18";OVOLREC;36525.72677;Total
"8";"18";OSUPPL;0.00000;Total
"8";"18";VOLINVENT;118063.95421;Total
"3";"19";OSUPREC;353.21820;Total
"3";"19";OVOLREC;36504.22622;Total
"3";"19";OSUPPL;0.00000;Total
"3";"19";VOLINVENT;116630.80301;Total
"8";"19";OSUPREC;353.21820;Total
"8";"19";OVOLREC;36504.22622;Total
"8";"19";OSUPPL;0.00000;Total
"8";"19";VOLINVENT;116630.80301;Total
"3";"20";OSUPREC;350.82558;Total
"3";"20";OVOLREC;36465.01322;Total
"3";"20";OSUPPL;0.00000;Total
"3";"20";VOLINVENT;115314.78356;Total
"4";"1";OSUPREC;226.72070;Total
"4";"1";OVOLREC;40558.91860;Total
"4";"1";OSUPPL;201.64000;Total
"4";"1";VOLINVENT;268806.00837;Total
"8";"20";OSUPREC;350.82558;Total
"8";"20";OVOLREC;36465.01322;Total
"8";"20";OSUPPL;0.00000;Total
"8";"20";VOLINVENT;115314.78356;Total
"9";"1";OSUPREC;226.72070;Total
"9";"1";OVOLREC;40558.91860;Total
"9";"1";OSUPPL;201.64000;Total
"9";"1";VOLINVENT;268806.00837;Total
"4";"2";OSUPREC;202.23607;Total
"4";"2";OVOLREC;40435.29237;Total
"4";"2";OSUPPL;201.64000;Total
"4";"2";VOLINVENT;250001.32367;Total
"9";"2";OSUPREC;202.23607;Total
"9";"2";OVOLREC;40435.29237;Total
"9";"2";OSUPPL;201.64000;Total
"9";"2";VOLINVENT;250001.32367;Total
"4";"3";OSUPREC;281.23013;Total
"4";"3";OVOLREC;40327.12551;Total
"4";"3";OSUPPL;201.64000;Total
"4";"3";VOLINVENT;234117.10716;Total
"9";"3";OSUPREC;281.23013;Total
"9";"3";OVOLREC;40327.12551;Total
"9";"3";OSUPPL;201.64000;Total
"9";"3";VOLINVENT;234117.10716;Total
"4";"4";OSUPREC;275.75079;Total
"4";"4";OVOLREC;40027.15716;Total
"4";"4";OSUPPL;201.64000;Total
"4";"4";VOLINVENT;216854.28687;Total
"9";"4";OSUPREC;275.75079;Total
"9";"4";OVOLREC;40027.15716;Total
"9";"4";OSUPPL;201.64000;Total
"9";"4";VOLINVENT;216854.28687;Total
"4";"5";OSUPREC;203.23269;Total
"4";"5";OVOLREC;39654.26540;Total
"4";"5";OSUPPL;201.64000;Total
"4";"5";VOLINVENT;201190.12525;Total
"4";"6";OSUPREC;301.13604;Total
"4";"6";OVOLREC;39043.44470;Total
"4";"6";OSUPPL;0.00000;Total
"4";"6";VOLINVENT;186880.93775;Total
"9";"5";OSUPREC;203.23269;Total
"9";"5";OVOLREC;39654.26540;Total
"9";"5";OSUPPL;201.64000;Total
"9";"5";VOLINVENT;201190.12525;Total
"4";"7";OSUPREC;302.54423;Total
"4";"7";OVOLREC;38528.56941;Total
"4";"7";OSUPPL;100.90423;Total
"4";"7";VOLINVENT;176713.21704;Total
"9";"6";OSUPREC;301.13604;Total
"9";"6";OVOLREC;39043.44470;Total
"9";"6";OSUPPL;0.00000;Total
"9";"6";VOLINVENT;186880.93775;Total
"9";"7";OSUPREC;302.54423;Total
"9";"7";OVOLREC;38528.56941;Total
"9";"7";OSUPPL;100.90423;Total
"9";"7";VOLINVENT;176713.21704;Total
"4";"8";OSUPREC;316.67505;Total
"4";"8";OVOLREC;38316.06621;Total
"4";"8";OSUPPL;100.73577;Total
"4";"8";VOLINVENT;169731.57878;Total
"4";"9";OSUPREC;273.70576;Total
"4";"9";OVOLREC;38180.44017;Total
"4";"9";OSUPPL;0.00000;Total
"4";"9";VOLINVENT;162865.11632;Total
"9";"8";OSUPREC;316.67505;Total
"9";"8";OVOLREC;38316.06621;Total
"9";"8";OSUPPL;100.73577;Total
"9";"8";VOLINVENT;169731.57878;Total
"4";"10";OSUPREC;269.28207;Total
"4";"10";OVOLREC;37750.93774;Total
"4";"10";OSUPPL;0.00000;Total
"4";"10";VOLINVENT;152652.57004;Total
"9";"9";OSUPREC;273.70576;Total
"9";"9";OVOLREC;38180.44017;Total
"9";"9";OSUPPL;0.00000;Total
"9";"9";VOLINVENT;162865.11632;Total
"4";"11";OSUPREC;357.74881;Total
"4";"11";OVOLREC;37257.09664;Total
"4";"11";OSUPPL;0.00000;Total
"4";"11";VOLINVENT;143499.99256;Total
"9";"10";OSUPREC;269.28207;Total
"9";"10";OVOLREC;37750.93774;Total
"9";"10";OSUPPL;0.00000;Total
"9";"10";VOLINVENT;152652.57004;Total
"9";"11";OSUPREC;357.74881;Total
"9";"11";OVOLREC;37257.09664;Total
"9";"11";OSUPPL;0.00000;Total
"9";"11";VOLINVENT;143499.99256;Total
"4";"12";OSUPREC;187.30410;Total
"4";"12";OVOLREC;37086.21270;Total
"4";"12";OSUPPL;187.30410;Total
"4";"12";VOLINVENT;138235.80449;Total
"9";"12";OSUPREC;187.30410;Total
"9";"12";OVOLREC;37086.21270;Total
"9";"12";OSUPPL;187.30410;Total
"9";"12";VOLINVENT;138235.80449;Total
"4";"13";OSUPREC;297.83227;Total
"4";"13";OVOLREC;36955.36239;Total
"4";"13";OSUPPL;14.33590;Total
"4";"13";VOLINVENT;133286.77218;Total
"4";"14";OSUPREC;323.21721;Total
"4";"14";OVOLREC;36769.66498;Total
"4";"14";OSUPPL;0.00000;Total
"4";"14";VOLINVENT;129018.55177;Total
"9";"13";OSUPREC;297.83227;Total
"9";"13";OVOLREC;36955.36239;Total
"9";"13";OSUPPL;14.33590;Total
"9";"13";VOLINVENT;133286.77218;Total
"4";"15";OSUPREC;343.03370;Total
"4";"15";OVOLREC;36705.25414;Total
"4";"15";OSUPPL;0.00000;Total
"4";"15";VOLINVENT;125552.25855;Total
"9";"14";OSUPREC;323.21721;Total
"9";"14";OVOLREC;36769.66498;Total
"9";"14";OSUPPL;0.00000;Total
"9";"14";VOLINVENT;129018.55177;Total
"4";"16";OSUPREC;364.47865;Total
"4";"16";OVOLREC;36649.76056;Total
"4";"16";OSUPPL;0.00000;Total
"4";"16";VOLINVENT;122208.75734;Total
"9";"15";OSUPREC;343.03370;Total
"9";"15";OVOLREC;36705.25414;Total
"9";"15";OSUPPL;0.00000;Total
"9";"15";VOLINVENT;125552.25855;Total
"9";"16";OSUPREC;364.47865;Total
"9";"16";OVOLREC;36649.76056;Total
"9";"16";OSUPPL;0.00000;Total
"9";"16";VOLINVENT;122208.75734;Total
"4";"17";OSUPREC;281.23398;Total
"4";"17";OVOLREC;36635.69955;Total
"4";"17";OSUPPL;0.00000;Total
"4";"17";VOLINVENT;119818.61587;Total
"4";"18";OSUPREC;350.38297;Total
"4";"18";OVOLREC;36525.72677;Total
"4";"18";OSUPPL;0.00000;Total
"4";"18";VOLINVENT;118063.95421;Total
"9";"17";OSUPREC;281.23398;Total
"9";"17";OVOLREC;36635.69955;Total
"9";"17";OSUPPL;0.00000;Total
"9";"17";VOLINVENT;119818.61587;Total
"9";"18";OSUPREC;350.38297;Total
"9";"18";OVOLREC;36525.72677;Total
"9";"18";OSUPPL;0.00000;Total
"9";"18";VOLINVENT;118063.95421;Total
"4";"19";OSUPREC;353.21820;Total
"4";"19";OVOLREC;36504.22622;Total
"4";"19";OSUPPL;0.00000;Total
"4";"19";VOLINVENT;116630.80301;Total
"4";"20";OSUPREC;350.82558;Total
"4";"20";OVOLREC;36465.01322;Total
"4";"20";OSUPPL;0.00000;Total
"4";"20";VOLINVENT;115314.78356;Total
"9";"19";OSUPREC;353.21820;Total
"9";"19";OVOLREC;36504.22622;Total
"9";"19";OSUPPL;0.00000;Total
"9";"19";VOLINVENT;116630.80301;Total
"5";"1";OSUPREC;226.72070;Total
"5";"1";OVOLREC;40558.91860;Total
"5";"1";OSUPPL;201.64000;Total
"5";"1";VOLINVENT;268806.00837;Total
"9";"20";OSUPREC;350.82558;Total
"9";"20";OVOLREC;36465.01322;Total
