Iteration;Period;Output;Value;Type
"1";"8";OVOLREC;38291.17605;Total
"1";"8";OSUPPL;115.27797;Total
"1";"8";VOLINVENT;169145.08481;Total
"1";"9";OSUPREC;323.37242;Total
"1";"9";OVOLREC;38156.73859;Total
"1";"9";OSUPPL;46.93142;Total
"1";"9";VOLINVENT;163092.07750;Total
"6";"9";OSUPREC;323.37242;Total
"6";"9";OVOLREC;38156.73859;Total
"6";"9";OSUPPL;46.93142;Total
"6";"9";VOLINVENT;163092.07750;Total
"1";"10";OSUPREC;164.04115;Total
"1";"10";OVOLREC;37729.46375;Total
"1";"10";OSUPPL;164.04115;Total
"1";"10";VOLINVENT;155421.49312;Total
"6";"10";OSUPREC;164.04115;Total
"6";"10";OVOLREC;37729.46375;Total
"6";"10";OSUPPL;164.04115;Total
"6";"10";VOLINVENT;155421.49312;Total
"1";"11";OSUPREC;173.98624;Total
"1";"11";OVOLREC;37233.05605;Total
"1";"11";OSUPPL;173.98624;Total
"1";"11";VOLINVENT;145758.93250;Total
"6";"11";OSUPREC;173.98624;Total
"6";"11";OVOLREC;37233.05605;Total
"6";"11";OSUPPL;173.98624;Total
"6";"11";VOLINVENT;145758.93250;Total
"1";"12";OSUPREC;187.19488;Total
"1";"12";OVOLREC;37064.58609;Total
"1";"12";OSUPPL;187.19488;Total
"1";"12";VOLINVENT;137813.67949;Total
"6";"12";OSUPREC;187.19488;Total
"6";"12";OVOLREC;37064.58609;Total
"6";"12";OSUPPL;187.19488;Total
"6";"12";VOLINVENT;137813.67949;Total
"1";"13";OSUPREC;355.08261;Total
"1";"13";OVOLREC;36935.78537;Total
"1";"13";OSUPPL;14.44512;Total
"1";"13";VOLINVENT;133450.07692;Total
"6";"13";OSUPREC;355.08261;Total
"6";"13";OVOLREC;36935.78537;Total
"6";"13";OSUPPL;14.44512;Total
"6";"13";VOLINVENT;133450.07692;Total
"1";"14";OSUPREC;359.29677;Total
"1";"14";OVOLREC;36786.53499;Total
"1";"14";OSUPPL;0.00000;Total
"1";"14";VOLINVENT;129198.08904;Total
"6";"14";OSUPREC;359.29677;Total
"6";"14";OVOLREC;36786.53499;Total
"6";"14";OSUPPL;0.00000;Total
"6";"14";VOLINVENT;129198.08904;Total
"1";"15";OSUPREC;357.19615;Total
"1";"15";OVOLREC;36759.83905;Total
"1";"15";OSUPPL;0.00000;Total
"1";"15";VOLINVENT;126169.15448;Total
"6";"15";OSUPREC;357.19615;Total
"6";"15";OVOLREC;36759.83905;Total
"6";"15";OSUPPL;0.00000;Total
"6";"15";VOLINVENT;126169.15448;Total
"1";"16";OSUPREC;366.12313;Total
"1";"16";OVOLREC;36699.84053;Total
"1";"16";OSUPPL;0.00000;Total
"1";"16";VOLINVENT;122951.85850;Total
"6";"16";OSUPREC;366.12313;Total
"6";"16";OVOLREC;36699.84053;Total
"6";"16";OSUPPL;0.00000;Total
"6";"16";VOLINVENT;122951.85850;Total
"1";"17";OSUPREC;349.33028;Total
"1";"17";OVOLREC;36554.38184;Total
"1";"17";OSUPPL;0.00000;Total
"1";"17";VOLINVENT;120106.41864;Total
"6";"17";OSUPREC;349.33028;Total
"6";"17";OVOLREC;36554.38184;Total
"6";"17";OSUPPL;0.00000;Total
"6";"17";VOLINVENT;120106.41864;Total
"1";"18";OSUPREC;359.79038;Total
"1";"18";OVOLREC;36533.13628;Total
"1";"18";OSUPPL;0.00000;Total
"1";"18";VOLINVENT;118495.34694;Total
"6";"18";OSUPREC;359.79038;Total
"6";"18";OVOLREC;36533.13628;Total
"6";"18";OSUPPL;0.00000;Total
"6";"18";VOLINVENT;118495.34694;Total
"1";"19";OSUPREC;363.99658;Total
"1";"19";OVOLREC;36512.08397;Total
"1";"19";OSUPPL;0.00000;Total
"1";"19";VOLINVENT;116883.96626;Total
"6";"19";OSUPREC;363.99658;Total
"6";"19";OVOLREC;36512.08397;Total
"6";"19";OSUPPL;0.00000;Total
"6";"19";VOLINVENT;116883.96626;Total
"1";"20";OSUPREC;360.37325;Total
"1";"20";OVOLREC;36502.18237;Total
"1";"20";OSUPPL;0.00000;Total
"1";"20";VOLINVENT;115553.37940;Total
"6";"20";OSUPREC;360.37325;Total
"6";"20";OVOLREC;36502.18237;Total
"6";"20";OSUPPL;0.00000;Total
"6";"20";VOLINVENT;115553.37940;Total
"2";"2";OSUPREC;351.19671;Total
"2";"2";OVOLREC;40864.43114;Total
"2";"2";OSUPPL;351.19671;Total
"2";"2";VOLINVENT;250372.55882;Total
"7";"2";OSUPREC;351.19671;Total
"7";"2";OVOLREC;40864.43114;Total
"7";"2";OSUPPL;351.19671;Total
"7";"2";VOLINVENT;250372.55882;Total
"2";"3";OSUPREC;279.00397;Total
"2";"3";OVOLREC;40518.12953;Total
"2";"3";OSUPPL;279.00397;Total
"2";"3";VOLINVENT;233831.84071;Total
"7";"3";OSUPREC;279.00397;Total
"7";"3";OVOLREC;40518.12953;Total
"7";"3";OSUPPL;279.00397;Total
"7";"3";VOLINVENT;233831.84071;Total
"2";"4";OSUPREC;174.63130;Total
"2";"4";OVOLREC;40165.19940;Total
"2";"4";OSUPPL;174.63130;Total
"2";"4";VOLINVENT;219716.94966;Total
"7";"4";OSUPREC;174.63130;Total
"7";"4";OVOLREC;40165.19940;Total
"7";"4";OSUPPL;174.63130;Total
"7";"4";VOLINVENT;219716.94966;Total
"7";"5";OSUPREC;185.19166;Total
"7";"5";OVOLREC;39631.01491;Total
"7";"5";OSUPPL;185.19166;Total
"7";"5";VOLINVENT;205229.09042;Total
"2";"5";OSUPREC;185.19166;Total
"2";"5";OVOLREC;39631.01491;Total
"2";"5";OSUPPL;185.19166;Total
"2";"5";VOLINVENT;205229.09042;Total
"7";"6";OSUPREC;197.06641;Total
"7";"6";OVOLREC;39019.14859;Total
"7";"6";OSUPPL;197.06641;Total
"7";"6";VOLINVENT;190431.23818;Total
"2";"6";OSUPREC;197.06641;Total
"2";"6";OVOLREC;39019.14859;Total
"2";"6";OSUPPL;197.06641;Total
"2";"6";VOLINVENT;190431.23818;Total
"7";"7";OSUPREC;219.68973;Total
"7";"7";OVOLREC;38503.45254;Total
"7";"7";OSUPPL;201.64000;Total
"7";"7";VOLINVENT;178009.82817;Total
"2";"7";OSUPREC;219.68973;Total
"2";"7";OVOLREC;38503.45254;Total
"2";"7";OSUPPL;201.64000;Total
"2";"7";VOLINVENT;178009.82817;Total
"2";"8";OSUPREC;299.33812;Total
"2";"8";OVOLREC;38291.17605;Total
"2";"8";OSUPPL;115.27797;Total
"2";"8";VOLINVENT;169145.08481;Total
"7";"8";OSUPREC;299.33812;Total
"7";"8";OVOLREC;38291.17605;Total
"7";"8";OSUPPL;115.27797;Total
"7";"8";VOLINVENT;169145.08481;Total
"2";"9";OSUPREC;323.37242;Total
"2";"9";OVOLREC;38156.73859;Total
"2";"9";OSUPPL;46.93142;Total
"2";"9";VOLINVENT;163092.07750;Total
"7";"9";OSUPREC;323.37242;Total
"7";"9";OVOLREC;38156.73859;Total
"7";"9";OSUPPL;46.93142;Total
"7";"9";VOLINVENT;163092.07750;Total
"2";"10";OSUPREC;164.04115;Total
"2";"10";OVOLREC;37729.46375;Total
"2";"10";OSUPPL;164.04115;Total
"2";"10";VOLINVENT;155421.49312;Total
"7";"10";OSUPREC;164.04115;Total
"7";"10";OVOLREC;37729.46375;Total
"7";"10";OSUPPL;164.04115;Total
"7";"10";VOLINVENT;155421.49312;Total
"2";"11";OSUPREC;173.98624;Total
"2";"11";OVOLREC;37233.05605;Total
"2";"11";OSUPPL;173.98624;Total
"2";"11";VOLINVENT;145758.93250;Total
"7";"11";OSUPREC;173.98624;Total
"7";"11";OVOLREC;37233.05605;Total
"7";"11";OSUPPL;173.98624;Total
"7";"11";VOLINVENT;145758.93250;Total
"2";"12";OSUPREC;187.19488;Total
"2";"12";OVOLREC;37064.58609;Total
"2";"12";OSUPPL;187.19488;Total
"2";"12";VOLINVENT;137813.67949;Total
"7";"12";OSUPREC;187.19488;Total
"7";"12";OVOLREC;37064.58609;Total
"7";"12";OSUPPL;187.19488;Total
"7";"12";VOLINVENT;137813.67949;Total
"7";"13";OSUPREC;355.08261;Total
"7";"13";OVOLREC;36935.78537;Total
"7";"13";OSUPPL;14.44512;Total
"7";"13";VOLINVENT;133450.07692;Total
"2";"13";OSUPREC;355.08261;Total
"2";"13";OVOLREC;36935.78537;Total
"2";"13";OSUPPL;14.44512;Total
"2";"13";VOLINVENT;133450.07692;Total
"7";"14";OSUPREC;359.29677;Total
"7";"14";OVOLREC;36786.53499;Total
"7";"14";OSUPPL;0.00000;Total
"7";"14";VOLINVENT;129198.08904;Total
"2";"14";OSUPREC;359.29677;Total
"2";"14";OVOLREC;36786.53499;Total
"2";"14";OSUPPL;0.00000;Total
"2";"14";VOLINVENT;129198.08904;Total
"7";"15";OSUPREC;357.19615;Total
"7";"15";OVOLREC;36759.83905;Total
"7";"15";OSUPPL;0.00000;Total
"7";"15";VOLINVENT;126169.15448;Total
"2";"15";OSUPREC;357.19615;Total
"2";"15";OVOLREC;36759.83905;Total
"2";"15";OSUPPL;0.00000;Total
"2";"15";VOLINVENT;126169.15448;Total
"2";"16";OSUPREC;366.12313;Total
"2";"16";OVOLREC;36699.84053;Total
"2";"16";OSUPPL;0.00000;Total
"2";"16";VOLINVENT;122951.85850;Total
"7";"16";OSUPREC;366.12313;Total
"7";"16";OVOLREC;36699.84053;Total
"7";"16";OSUPPL;0.00000;Total
"7";"16";VOLINVENT;122951.85850;Total
"2";"17";OSUPREC;349.33028;Total
"2";"17";OVOLREC;36554.38184;Total
"2";"17";OSUPPL;0.00000;Total
"2";"17";VOLINVENT;120106.41864;Total
"7";"17";OSUPREC;349.33028;Total
"7";"17";OVOLREC;36554.38184;Total
"7";"17";OSUPPL;0.00000;Total
"7";"17";VOLINVENT;120106.41864;Total
"2";"18";OSUPREC;359.79038;Total
"2";"18";OVOLREC;36533.13628;Total
"2";"18";OSUPPL;0.00000;Total
"2";"18";VOLINVENT;118495.34694;Total
"7";"18";OSUPREC;359.79038;Total
"7";"18";OVOLREC;36533.13628;Total
"7";"18";OSUPPL;0.00000;Total
"7";"18";VOLINVENT;118495.34694;Total
"2";"19";OSUPREC;363.99658;Total
"2";"19";OVOLREC;36512.08397;Total
"2";"19";OSUPPL;0.00000;Total
"2";"19";VOLINVENT;116883.96626;Total
"7";"19";OSUPREC;363.99658;Total
"7";"19";OVOLREC;36512.08397;Total
"7";"19";OSUPPL;0.00000;Total
"7";"19";VOLINVENT;116883.96626;Total
"2";"20";OSUPREC;360.37325;Total
"2";"20";OVOLREC;36502.18237;Total
"2";"20";OSUPPL;0.00000;Total
"2";"20";VOLINVENT;115553.37940;Total
"7";"20";OSUPREC;360.37325;Total
"7";"20";OVOLREC;36502.18237;Total
"7";"20";OSUPPL;0.00000;Total
"7";"20";VOLINVENT;115553.37940;Total
"3";"2";OSUPREC;351.19671;Total
"3";"2";OVOLREC;40864.43114;Total
"3";"2";OSUPPL;351.19671;Total
"3";"2";VOLINVENT;250372.55882;Total
"8";"2";OSUPREC;351.19671;Total
"8";"2";OVOLREC;40864.43114;Total
"8";"2";OSUPPL;351.19671;Total
"8";"2";VOLINVENT;250372.55882;Total
"3";"3";OSUPREC;279.00397;Total
"3";"3";OVOLREC;40518.12953;Total
"3";"3";OSUPPL;279.00397;Total
"3";"3";VOLINVENT;233831.84071;Total
"8";"3";OSUPREC;279.00397;Total
"8";"3";OVOLREC;40518.12953;Total
"8";"3";OSUPPL;279.00397;Total
"8";"3";VOLINVENT;233831.84071;Total
"3";"4";OSUPREC;174.63130;Total
"3";"4";OVOLREC;40165.19940;Total
"3";"4";OSUPPL;174.63130;Total
"3";"4";VOLINVENT;219716.94966;Total
"8";"4";OSUPREC;174.63130;Total
"8";"4";OVOLREC;40165.19940;Total
"8";"4";OSUPPL;174.63130;Total
"8";"4";VOLINVENT;219716.94966;Total
"3";"5";OSUPREC;185.19166;Total
"3";"5";OVOLREC;39631.01491;Total
"3";"5";OSUPPL;185.19166;Total
"3";"5";VOLINVENT;205229.09042;Total
"8";"5";OSUPREC;185.19166;Total
"8";"5";OVOLREC;39631.01491;Total
"8";"5";OSUPPL;185.19166;Total
"8";"5";VOLINVENT;205229.09042;Total
"3";"6";OSUPREC;197.06641;Total
"3";"6";OVOLREC;39019.14859;Total
"3";"6";OSUPPL;197.06641;Total
"3";"6";VOLINVENT;190431.23818;Total
"8";"6";OSUPREC;197.06641;Total
"8";"6";OVOLREC;39019.14859;Total
"8";"6";OSUPPL;197.06641;Total
"8";"6";VOLINVENT;190431.23818;Total
"3";"7";OSUPREC;219.68973;Total
"3";"7";OVOLREC;38503.45254;Total
"3";"7";OSUPPL;201.64000;Total
"3";"7";VOLINVENT;178009.82817;Total
"8";"7";OSUPREC;219.68973;Total
"8";"7";OVOLREC;38503.45254;Total
"8";"7";OSUPPL;201.64000;Total
"8";"7";VOLINVENT;178009.82817;Total
"3";"8";OSUPREC;299.33812;Total
"3";"8";OVOLREC;38291.17605;Total
"3";"8";OSUPPL;115.27797;Total
"3";"8";VOLINVENT;169145.08481;Total
"8";"8";OSUPREC;299.33812;Total
"8";"8";OVOLREC;38291.17605;Total
"8";"8";OSUPPL;115.27797;Total
"8";"8";VOLINVENT;169145.08481;Total
"3";"9";OSUPREC;323.37242;Total
"3";"9";OVOLREC;38156.73859;Total
"3";"9";OSUPPL;46.93142;Total
"3";"9";VOLINVENT;163092.07750;Total
"8";"9";OSUPREC;323.37242;Total
"8";"9";OVOLREC;38156.73859;Total
"8";"9";OSUPPL;46.93142;Total
"8";"9";VOLINVENT;163092.07750;Total
"3";"10";OSUPREC;164.04115;Total
"3";"10";OVOLREC;37729.46375;Total
"3";"10";OSUPPL;164.04115;Total
"3";"10";VOLINVENT;155421.49312;Total
"8";"10";OSUPREC;164.04115;Total
"8";"10";OVOLREC;37729.46375;Total
"8";"10";OSUPPL;164.04115;Total
"8";"10";VOLINVENT;155421.49312;Total
"3";"11";OSUPREC;173.98624;Total
"3";"11";OVOLREC;37233.05605;Total
"3";"11";OSUPPL;173.98624;Total
"3";"11";VOLINVENT;145758.93250;Total
"8";"11";OSUPREC;173.98624;Total
"8";"11";OVOLREC;37233.05605;Total
"8";"11";OSUPPL;173.98624;Total
"8";"11";VOLINVENT;145758.93250;Total
"3";"12";OSUPREC;187.19488;Total
"3";"12";OVOLREC;37064.58609;Total
"3";"12";OSUPPL;187.19488;Total
"3";"12";VOLINVENT;137813.67949;Total
"8";"12";OSUPREC;187.19488;Total
"8";"12";OVOLREC;37064.58609;Total
"8";"12";OSUPPL;187.19488;Total
"8";"12";VOLINVENT;137813.67949;Total
"3";"13";OSUPREC;355.08261;Total
"3";"13";OVOLREC;36935.78537;Total
"3";"13";OSUPPL;14.44512;Total
"3";"13";VOLINVENT;133450.07692;Total
"8";"13";OSUPREC;355.08261;Total
"8";"13";OVOLREC;36935.78537;Total
"8";"13";OSUPPL;14.44512;Total
"8";"13";VOLINVENT;133450.07692;Total
"3";"14";OSUPREC;359.29677;Total
"3";"14";OVOLREC;36786.53499;Total
"3";"14";OSUPPL;0.00000;Total
"3";"14";VOLINVENT;129198.08904;Total
"8";"14";OSUPREC;359.29677;Total
"8";"14";OVOLREC;36786.53499;Total
"8";"14";OSUPPL;0.00000;Total
"8";"14";VOLINVENT;129198.08904;Total
"3";"15";OSUPREC;357.19615;Total
"3";"15";OVOLREC;36759.83905;Total
"3";"15";OSUPPL;0.00000;Total
"3";"15";VOLINVENT;126169.15448;Total
"8";"15";OSUPREC;358.29395;Total
"8";"15";OVOLREC;36720.33959;Total
"8";"15";OSUPPL;0.00000;Total
"8";"15";VOLINVENT;125631.70866;Total
"3";"16";OSUPREC;366.12313;Total
"3";"16";OVOLREC;36699.84053;Total
"3";"16";OSUPPL;0.00000;Total
"3";"16";VOLINVENT;122951.85850;Total
"8";"16";OSUPREC;365.69253;Total
"8";"16";OVOLREC;36652.47454;Total
"8";"16";OSUPPL;0.00000;Total
"8";"16";VOLINVENT;122162.34315;Total
"3";"17";OSUPREC;349.33028;Total
"3";"17";OVOLREC;36554.38184;Total
"3";"17";OSUPPL;0.00000;Total
"3";"17";VOLINVENT;120106.41864;Total
"8";"17";OSUPREC;331.75582;Total
"8";"17";OVOLREC;36638.00761;Total
"8";"17";OSUPPL;0.00000;Total
"8";"17";VOLINVENT;120312.77990;Total
"3";"18";OSUPREC;359.79038;Total
"3";"18";OVOLREC;36533.13628;Total
"3";"18";OSUPPL;0.00000;Total
"3";"18";VOLINVENT;118495.34694;Total
"8";"18";OSUPREC;360.61676;Total
"8";"18";OVOLREC;36564.26399;Total
"8";"18";OSUPPL;0.00000;Total
"8";"18";VOLINVENT;118545.69623;Total
"3";"19";OSUPREC;363.99658;Total
"3";"19";OVOLREC;36512.08397;Total
"3";"19";OSUPPL;0.00000;Total
"3";"19";VOLINVENT;116883.96626;Total
"3";"20";OSUPREC;360.37325;Total
"3";"20";OVOLREC;36502.18237;Total
"3";"20";OSUPPL;0.00000;Total
"3";"20";VOLINVENT;115553.37940;Total
"8";"19";OSUPREC;361.28961;Total
"8";"19";OVOLREC;36547.78054;Total
"8";"19";OSUPPL;0.00000;Total
"8";"19";VOLINVENT;117322.66165;Total
"8";"20";OSUPREC;360.65124;Total
"8";"20";OVOLREC;36525.73161;Total
"8";"20";OSUPPL;0.00000;Total
"8";"20";VOLINVENT;116227.74576;Total
"4";"2";OSUPREC;351.19671;Total
"4";"2";OVOLREC;40864.43114;Total
"4";"2";OSUPPL;351.19671;Total
"4";"2";VOLINVENT;250372.55882;Total
"4";"3";OSUPREC;279.00397;Total
"4";"3";OVOLREC;40518.12953;Total
"4";"3";OSUPPL;279.00397;Total
"4";"3";VOLINVENT;233831.84071;Total
"9";"2";OSUPREC;351.19671;Total
"9";"2";OVOLREC;40864.43114;Total
"9";"2";OSUPPL;351.19671;Total
"9";"2";VOLINVENT;250372.55882;Total
"9";"3";OSUPREC;279.00397;Total
"9";"3";OVOLREC;40518.12953;Total
"9";"3";OSUPPL;279.00397;Total
"9";"3";VOLINVENT;233831.84071;Total
"4";"4";OSUPREC;174.63130;Total
"4";"4";OVOLREC;40165.19940;Total
"4";"4";OSUPPL;174.63130;Total
"4";"4";VOLINVENT;219716.94966;Total
"4";"5";OSUPREC;185.19166;Total
"4";"5";OVOLREC;39631.01491;Total
"4";"5";OSUPPL;185.19166;Total
"4";"5";VOLINVENT;205229.09042;Total
"9";"4";OSUPREC;174.63130;Total
"9";"4";OVOLREC;40165.19940;Total
"9";"4";OSUPPL;174.63130;Total
"9";"4";VOLINVENT;219716.94966;Total
"4";"6";OSUPREC;197.06641;Total
"4";"6";OVOLREC;39019.14859;Total
"4";"6";OSUPPL;197.06641;Total
"4";"6";VOLINVENT;190431.23818;Total
"9";"5";OSUPREC;185.19166;Total
"9";"5";OVOLREC;39631.01491;Total
"9";"5";OSUPPL;185.19166;Total
"9";"5";VOLINVENT;205229.09042;Total
"4";"7";OSUPREC;219.68973;Total
"4";"7";OVOLREC;38503.45254;Total
"4";"7";OSUPPL;201.64000;Total
"4";"7";VOLINVENT;178009.82817;Total
"9";"6";OSUPREC;197.06641;Total
"9";"6";OVOLREC;39019.14859;Total
"9";"6";OSUPPL;197.06641;Total
"9";"6";VOLINVENT;190431.23818;Total
"4";"8";OSUPREC;299.33812;Total
"4";"8";OVOLREC;38291.17605;Total
"4";"8";OSUPPL;115.27797;Total
"4";"8";VOLINVENT;169145.08481;Total
"9";"7";OSUPREC;219.68973;Total
"9";"7";OVOLREC;38503.45254;Total
"9";"7";OSUPPL;201.64000;Total
"9";"7";VOLINVENT;178009.82817;Total
"4";"9";OSUPREC;323.37242;Total
"4";"9";OVOLREC;38156.73859;Total
"4";"9";OSUPPL;46.93142;Total
"4";"9";VOLINVENT;163092.07750;Total
"9";"8";OSUPREC;299.33812;Total
"9";"8";OVOLREC;38291.17605;Total
"9";"8";OSUPPL;115.27797;Total
"9";"8";VOLINVENT;169145.08481;Total
"4";"10";OSUPREC;164.04115;Total
"4";"10";OVOLREC;37729.46375;Total
"4";"10";OSUPPL;164.04115;Total
"4";"10";VOLINVENT;155421.49312;Total
"9";"9";OSUPREC;323.37242;Total
"9";"9";OVOLREC;38156.73859;Total
"9";"9";OSUPPL;46.93142;Total
"9";"9";VOLINVENT;163092.07750;Total
"4";"11";OSUPREC;173.98624;Total
"4";"11";OVOLREC;37233.05605;Total
"4";"11";OSUPPL;173.98624;Total
"4";"11";VOLINVENT;145758.93250;Total
"9";"10";OSUPREC;164.04115;Total
"9";"10";OVOLREC;37729.46375;Total
"9";"10";OSUPPL;164.04115;Total
"9";"10";VOLINVENT;155421.49312;Total
"4";"12";OSUPREC;187.19488;Total
"4";"12";OVOLREC;37064.58609;Total
"4";"12";OSUPPL;187.19488;Total
"4";"12";VOLINVENT;137813.67949;Total
"9";"11";OSUPREC;173.98624;Total
"9";"11";OVOLREC;37233.05605;Total
"9";"11";OSUPPL;173.98624;Total
"9";"11";VOLINVENT;145758.93250;Total
"4";"13";OSUPREC;355.08261;Total
"4";"13";OVOLREC;36935.78537;Total
"4";"13";OSUPPL;14.44512;Total
"4";"13";VOLINVENT;133450.07692;Total
"9";"12";OSUPREC;187.19488;Total
"9";"12";OVOLREC;37064.58609;Total
"9";"12";OSUPPL;187.19488;Total
"9";"12";VOLINVENT;137813.67949;Total
"4";"14";OSUPREC;359.29677;Total
"4";"14";OVOLREC;36786.53499;Total
"4";"14";OSUPPL;0.00000;Total
"4";"14";VOLINVENT;129198.08904;Total
"9";"13";OSUPREC;203.35193;Total
"9";"13";OVOLREC;36869.67298;Total
"9";"13";OSUPPL;201.64000;Total
"9";"13";VOLINVENT;130410.89447;Total
"4";"15";OSUPREC;358.29395;Total
"4";"15";OVOLREC;36720.33959;Total
"4";"15";OSUPPL;0.00000;Total
"4";"15";VOLINVENT;125631.70866;Total
"9";"14";OSUPREC;359.05167;Total
"9";"14";OVOLREC;36759.57406;Total
