Iteration;Period;Output;Value;Type
"0";"8";VOLINVENT;181013.08464;Total
"0";"9";VOLINVENT;172784.20943;Total
"0";"10";VOLINVENT;165347.58444;Total
"0";"11";VOLINVENT;158137.45814;Total
"0";"12";VOLINVENT;151138.07679;Total
"0";"13";VOLINVENT;143250.11237;Total
"0";"14";VOLINVENT;136287.88637;Total
"0";"15";VOLINVENT;130478.02433;Total
"0";"16";VOLINVENT;123105.80973;Total
"0";"17";VOLINVENT;115868.18259;Total
"0";"18";VOLINVENT;110659.34743;Total
"0";"19";VOLINVENT;105629.90700;Total
"0";"20";VOLINVENT;100705.22693;Total
"1";"2";OSUPREC;350.91164;Total
"1";"2";OVOLREC;40846.36373;Total
"1";"2";OSUPPL;350.91164;Total
"1";"2";VOLINVENT;249805.26674;Total
"6";"2";OSUPREC;350.91164;Total
"6";"2";OVOLREC;40846.36373;Total
"6";"2";OSUPPL;350.91164;Total
"6";"2";VOLINVENT;249805.26674;Total
"1";"3";OSUPREC;278.92568;Total
"1";"3";OVOLREC;40500.59206;Total
"1";"3";OSUPPL;278.92568;Total
"1";"3";VOLINVENT;233320.02080;Total
"6";"3";OSUPREC;278.92568;Total
"6";"3";OVOLREC;40500.59206;Total
"6";"3";OSUPPL;278.92568;Total
"6";"3";VOLINVENT;233320.02080;Total
"1";"4";OSUPREC;174.55430;Total
"1";"4";OVOLREC;40147.48943;Total
"1";"4";OSUPPL;174.55430;Total
"1";"4";VOLINVENT;219257.19410;Total
"6";"4";OSUPREC;174.55430;Total
"6";"4";OVOLREC;40147.48943;Total
"6";"4";OSUPPL;174.55430;Total
"6";"4";VOLINVENT;219257.19410;Total
"1";"5";OSUPREC;185.10638;Total
"1";"5";OVOLREC;39612.76595;Total
"1";"5";OSUPPL;185.10638;Total
"1";"5";VOLINVENT;204822.46822;Total
"6";"5";OSUPREC;185.10638;Total
"6";"5";OVOLREC;39612.76595;Total
"6";"5";OSUPPL;185.10638;Total
"6";"5";VOLINVENT;204822.46822;Total
"1";"6";OSUPREC;196.96719;Total
"1";"6";OVOLREC;38999.50269;Total
"1";"6";OSUPPL;196.96719;Total
"1";"6";VOLINVENT;190039.20954;Total
"6";"6";OSUPREC;196.96719;Total
"6";"6";OVOLREC;38999.50269;Total
"6";"6";OSUPPL;196.96719;Total
"6";"6";VOLINVENT;190039.20954;Total
"1";"7";OSUPREC;219.55774;Total
"1";"7";OVOLREC;38490.25387;Total
"1";"7";OSUPPL;201.64000;Total
"1";"7";VOLINVENT;177671.20145;Total
"6";"7";OSUPREC;219.55774;Total
"6";"7";OVOLREC;38490.25387;Total
"6";"7";OSUPPL;201.64000;Total
"6";"7";VOLINVENT;177671.20145;Total
"1";"8";OSUPREC;298.07767;Total
"1";"8";OVOLREC;38277.97280;Total
"1";"8";OSUPPL;116.26621;Total
"1";"8";VOLINVENT;168827.26352;Total
"6";"8";OSUPREC;298.07767;Total
"6";"8";OVOLREC;38277.97280;Total
"6";"8";OSUPPL;116.26621;Total
"6";"8";VOLINVENT;168827.26352;Total
"1";"9";OSUPREC;323.26753;Total
"1";"9";OVOLREC;38144.22365;Total
"1";"9";OSUPPL;46.91508;Total
"1";"9";VOLINVENT;162809.72070;Total
"6";"9";OSUPREC;323.26753;Total
"6";"9";OVOLREC;38144.22365;Total
"6";"9";OSUPPL;46.91508;Total
"6";"9";VOLINVENT;162809.72070;Total
"1";"10";OSUPREC;163.98769;Total
"1";"10";OVOLREC;37717.16835;Total
"1";"10";OSUPPL;163.98769;Total
"1";"10";VOLINVENT;155167.41045;Total
"6";"10";OSUPREC;163.98769;Total
"6";"10";OVOLREC;37717.16835;Total
"6";"10";OSUPPL;163.98769;Total
"6";"10";VOLINVENT;155167.41045;Total
"1";"11";OSUPREC;173.92284;Total
"1";"11";OVOLREC;37219.48697;Total
"1";"11";OSUPPL;173.92284;Total
"1";"11";VOLINVENT;145514.09020;Total
"6";"11";OSUPREC;173.92284;Total
"6";"11";OVOLREC;37219.48697;Total
"6";"11";OSUPPL;173.92284;Total
"6";"11";VOLINVENT;145514.09020;Total
"1";"12";OSUPREC;187.13270;Total
"1";"12";OVOLREC;37052.27433;Total
"1";"12";OSUPPL;187.13270;Total
"1";"12";VOLINVENT;137576.06103;Total
"6";"12";OSUPREC;187.13270;Total
"6";"12";OVOLREC;37052.27433;Total
"6";"12";OSUPPL;187.13270;Total
"6";"12";VOLINVENT;137576.06103;Total
"1";"13";OSUPREC;203.23292;Total
"1";"13";OVOLREC;36857.77219;Total
"1";"13";OSUPPL;201.64000;Total
"1";"13";VOLINVENT;130181.89870;Total
"6";"13";OSUPREC;203.23292;Total
"6";"13";OVOLREC;36857.77219;Total
"6";"13";OSUPPL;201.64000;Total
"6";"13";VOLINVENT;130181.89870;Total
"1";"14";OSUPREC;358.95245;Total
"1";"14";OVOLREC;36749.16055;Total
"1";"14";OSUPPL;0.00000;Total
"1";"14";VOLINVENT;126976.63911;Total
"6";"14";OSUPREC;358.95245;Total
"6";"14";OVOLREC;36749.16055;Total
"6";"14";OSUPPL;0.00000;Total
"6";"14";VOLINVENT;126976.63911;Total
"6";"15";OSUPREC;357.59573;Total
"6";"15";OVOLREC;36644.00897;Total
"6";"15";OSUPPL;0.00000;Total
"6";"15";VOLINVENT;124122.61767;Total
"1";"15";OSUPREC;357.59573;Total
"1";"15";OVOLREC;36644.00897;Total
"1";"15";OSUPPL;0.00000;Total
"1";"15";VOLINVENT;124122.61767;Total
"6";"16";OSUPREC;365.31848;Total
"6";"16";OVOLREC;36612.50927;Total
"6";"16";OSUPPL;0.00000;Total
"6";"16";VOLINVENT;121473.53850;Total
"1";"16";OSUPREC;365.31848;Total
"1";"16";OVOLREC;36612.50927;Total
"1";"16";OSUPPL;0.00000;Total
"1";"16";VOLINVENT;121473.53850;Total
"6";"17";OSUPREC;363.48857;Total
"6";"17";OVOLREC;36592.48942;Total
"6";"17";OSUPPL;0.00000;Total
"6";"17";VOLINVENT;118968.95619;Total
"1";"17";OSUPREC;363.48857;Total
"1";"17";OVOLREC;36592.48942;Total
"1";"17";OSUPPL;0.00000;Total
"1";"17";VOLINVENT;118968.95619;Total
"6";"18";OSUPREC;350.19951;Total
"6";"18";OVOLREC;36489.61638;Total
"6";"18";OSUPPL;0.00000;Total
"6";"18";VOLINVENT;116921.64946;Total
"1";"18";OSUPREC;350.19951;Total
"1";"18";OVOLREC;36489.61638;Total
"1";"18";OSUPPL;0.00000;Total
"1";"18";VOLINVENT;116921.64946;Total
"6";"19";OSUPREC;361.27094;Total
"6";"19";OVOLREC;36469.45384;Total
"6";"19";OSUPPL;0.00000;Total
"6";"19";VOLINVENT;115713.45038;Total
"1";"19";OSUPREC;361.27094;Total
"1";"19";OVOLREC;36469.45384;Total
"1";"19";OSUPPL;0.00000;Total
"1";"19";VOLINVENT;115713.45038;Total
"6";"20";OSUPREC;361.53192;Total
"6";"20";OVOLREC;36458.30856;Total
"6";"20";OSUPPL;0.00000;Total
"6";"20";VOLINVENT;114666.56838;Total
"1";"20";OSUPREC;361.53192;Total
"1";"20";OVOLREC;36458.30856;Total
"1";"20";OSUPPL;0.00000;Total
"1";"20";VOLINVENT;114666.56838;Total
"7";"2";OSUPREC;350.91164;Total
"7";"2";OVOLREC;40846.36373;Total
"7";"2";OSUPPL;350.91164;Total
"7";"2";VOLINVENT;249805.26674;Total
"2";"2";OSUPREC;350.91164;Total
"2";"2";OVOLREC;40846.36373;Total
"2";"2";OSUPPL;350.91164;Total
"2";"2";VOLINVENT;249805.26674;Total
"7";"3";OSUPREC;278.92568;Total
"7";"3";OVOLREC;40500.59206;Total
"7";"3";OSUPPL;278.92568;Total
"7";"3";VOLINVENT;233320.02080;Total
"2";"3";OSUPREC;278.92568;Total
"2";"3";OVOLREC;40500.59206;Total
"2";"3";OSUPPL;278.92568;Total
"2";"3";VOLINVENT;233320.02080;Total
"7";"4";OSUPREC;174.55430;Total
"7";"4";OVOLREC;40147.48943;Total
"7";"4";OSUPPL;174.55430;Total
"7";"4";VOLINVENT;219257.19410;Total
"2";"4";OSUPREC;174.55430;Total
"2";"4";OVOLREC;40147.48943;Total
"2";"4";OSUPPL;174.55430;Total
"2";"4";VOLINVENT;219257.19410;Total
"7";"5";OSUPREC;185.10638;Total
"7";"5";OVOLREC;39612.76595;Total
"7";"5";OSUPPL;185.10638;Total
"7";"5";VOLINVENT;204822.46822;Total
"2";"5";OSUPREC;185.10638;Total
"2";"5";OVOLREC;39612.76595;Total
"2";"5";OSUPPL;185.10638;Total
"2";"5";VOLINVENT;204822.46822;Total
"2";"6";OSUPREC;196.96719;Total
"2";"6";OVOLREC;38999.50269;Total
"2";"6";OSUPPL;196.96719;Total
"2";"6";VOLINVENT;190039.20954;Total
"7";"6";OSUPREC;196.96719;Total
"7";"6";OVOLREC;38999.50269;Total
"7";"6";OSUPPL;196.96719;Total
"7";"6";VOLINVENT;190039.20954;Total
"2";"7";OSUPREC;219.55774;Total
"2";"7";OVOLREC;38490.25387;Total
"2";"7";OSUPPL;201.64000;Total
"2";"7";VOLINVENT;177671.20145;Total
"7";"7";OSUPREC;219.55774;Total
"7";"7";OVOLREC;38490.25387;Total
"7";"7";OSUPPL;201.64000;Total
"7";"7";VOLINVENT;177671.20145;Total
"2";"8";OSUPREC;298.07767;Total
"2";"8";OVOLREC;38277.97280;Total
"2";"8";OSUPPL;116.26621;Total
"2";"8";VOLINVENT;168827.26352;Total
"7";"8";OSUPREC;298.07767;Total
"7";"8";OVOLREC;38277.97280;Total
"7";"8";OSUPPL;116.26621;Total
"7";"8";VOLINVENT;168827.26352;Total
"2";"9";OSUPREC;323.26753;Total
"2";"9";OVOLREC;38144.22365;Total
"2";"9";OSUPPL;46.91508;Total
"2";"9";VOLINVENT;162809.72070;Total
"7";"9";OSUPREC;323.26753;Total
"7";"9";OVOLREC;38144.22365;Total
"7";"9";OSUPPL;46.91508;Total
"7";"9";VOLINVENT;162809.72070;Total
"2";"10";OSUPREC;163.98769;Total
"2";"10";OVOLREC;37717.16835;Total
"2";"10";OSUPPL;163.98769;Total
"2";"10";VOLINVENT;155167.41045;Total
"7";"10";OSUPREC;163.98769;Total
"7";"10";OVOLREC;37717.16835;Total
"7";"10";OSUPPL;163.98769;Total
"7";"10";VOLINVENT;155167.41045;Total
"2";"11";OSUPREC;173.92284;Total
"2";"11";OVOLREC;37219.48697;Total
"2";"11";OSUPPL;173.92284;Total
"2";"11";VOLINVENT;145514.09020;Total
"7";"11";OSUPREC;173.92284;Total
"7";"11";OVOLREC;37219.48697;Total
"7";"11";OSUPPL;173.92284;Total
"7";"11";VOLINVENT;145514.09020;Total
"2";"12";OSUPREC;187.13270;Total
"2";"12";OVOLREC;37052.27433;Total
"2";"12";OSUPPL;187.13270;Total
"2";"12";VOLINVENT;137576.06103;Total
"7";"12";OSUPREC;187.13270;Total
"7";"12";OVOLREC;37052.27433;Total
"7";"12";OSUPPL;187.13270;Total
"7";"12";VOLINVENT;137576.06103;Total
"2";"13";OSUPREC;203.23292;Total
"2";"13";OVOLREC;36857.77219;Total
"2";"13";OSUPPL;201.64000;Total
"2";"13";VOLINVENT;130181.89870;Total
"7";"13";OSUPREC;203.23292;Total
"7";"13";OVOLREC;36857.77219;Total
"7";"13";OSUPPL;201.64000;Total
"7";"13";VOLINVENT;130181.89870;Total
"2";"14";OSUPREC;358.95245;Total
"2";"14";OVOLREC;36749.16055;Total
"2";"14";OSUPPL;0.00000;Total
"2";"14";VOLINVENT;126976.63911;Total
"7";"14";OSUPREC;358.95245;Total
"7";"14";OVOLREC;36749.16055;Total
"7";"14";OSUPPL;0.00000;Total
"7";"14";VOLINVENT;126976.63911;Total
"2";"15";OSUPREC;357.59573;Total
"2";"15";OVOLREC;36644.00897;Total
"2";"15";OSUPPL;0.00000;Total
"2";"15";VOLINVENT;124122.61767;Total
"7";"15";OSUPREC;357.59573;Total
"7";"15";OVOLREC;36644.00897;Total
"7";"15";OSUPPL;0.00000;Total
"7";"15";VOLINVENT;124122.61767;Total
"2";"16";OSUPREC;365.31848;Total
"2";"16";OVOLREC;36612.50927;Total
"2";"16";OSUPPL;0.00000;Total
"2";"16";VOLINVENT;121473.53850;Total
"7";"16";OSUPREC;365.31848;Total
"7";"16";OVOLREC;36612.50927;Total
"7";"16";OSUPPL;0.00000;Total
"7";"16";VOLINVENT;121473.53850;Total
"2";"17";OSUPREC;363.48857;Total
"2";"17";OVOLREC;36592.48942;Total
"2";"17";OSUPPL;0.00000;Total
"2";"17";VOLINVENT;118968.95619;Total
"7";"17";OSUPREC;363.48857;Total
"7";"17";OVOLREC;36592.48942;Total
"7";"17";OSUPPL;0.00000;Total
"7";"17";VOLINVENT;118968.95619;Total
"2";"18";OSUPREC;350.19951;Total
"2";"18";OVOLREC;36489.61638;Total
"2";"18";OSUPPL;0.00000;Total
"2";"18";VOLINVENT;116921.64946;Total
"7";"18";OSUPREC;350.19951;Total
"7";"18";OVOLREC;36489.61638;Total
"7";"18";OSUPPL;0.00000;Total
"7";"18";VOLINVENT;116921.64946;Total
"2";"19";OSUPREC;361.27094;Total
"2";"19";OVOLREC;36469.45384;Total
"2";"19";OSUPPL;0.00000;Total
"2";"19";VOLINVENT;115713.45038;Total
"7";"19";OSUPREC;361.27094;Total
"7";"19";OVOLREC;36469.45384;Total
"7";"19";OSUPPL;0.00000;Total
"7";"19";VOLINVENT;115713.45038;Total
"2";"20";OSUPREC;361.53192;Total
"2";"20";OVOLREC;36458.30856;Total
"2";"20";OSUPPL;0.00000;Total
"2";"20";VOLINVENT;114666.56838;Total
"7";"20";OSUPREC;361.53192;Total
"7";"20";OVOLREC;36458.30856;Total
"7";"20";OSUPPL;0.00000;Total
"7";"20";VOLINVENT;114666.56838;Total
"3";"2";OSUPREC;350.91164;Total
"3";"2";OVOLREC;40846.36373;Total
"3";"2";OSUPPL;350.91164;Total
"3";"2";VOLINVENT;249805.26674;Total
"8";"2";OSUPREC;350.91164;Total
"8";"2";OVOLREC;40846.36373;Total
"8";"2";OSUPPL;350.91164;Total
"8";"2";VOLINVENT;249805.26674;Total
"3";"3";OSUPREC;278.92568;Total
"3";"3";OVOLREC;40500.59206;Total
"3";"3";OSUPPL;278.92568;Total
"3";"3";VOLINVENT;233320.02080;Total
"8";"3";OSUPREC;278.92568;Total
"8";"3";OVOLREC;40500.59206;Total
"8";"3";OSUPPL;278.92568;Total
"8";"3";VOLINVENT;233320.02080;Total
"3";"4";OSUPREC;174.55430;Total
"3";"4";OVOLREC;40147.48943;Total
"3";"4";OSUPPL;174.55430;Total
"3";"4";VOLINVENT;219257.19410;Total
"8";"4";OSUPREC;174.55430;Total
"8";"4";OVOLREC;40147.48943;Total
"8";"4";OSUPPL;174.55430;Total
"8";"4";VOLINVENT;219257.19410;Total
"8";"5";OSUPREC;185.10638;Total
"8";"5";OVOLREC;39612.76595;Total
"8";"5";OSUPPL;185.10638;Total
"8";"5";VOLINVENT;204822.46822;Total
"3";"5";OSUPREC;185.10638;Total
"3";"5";OVOLREC;39612.76595;Total
"3";"5";OSUPPL;185.10638;Total
"3";"5";VOLINVENT;204822.46822;Total
"8";"6";OSUPREC;196.96719;Total
"8";"6";OVOLREC;38999.50269;Total
"8";"6";OSUPPL;196.96719;Total
"8";"6";VOLINVENT;190039.20954;Total
"3";"6";OSUPREC;196.96719;Total
"3";"6";OVOLREC;38999.50269;Total
"3";"6";OSUPPL;196.96719;Total
"3";"6";VOLINVENT;190039.20954;Total
"8";"7";OSUPREC;219.55774;Total
"8";"7";OVOLREC;38490.25387;Total
"8";"7";OSUPPL;201.64000;Total
"8";"7";VOLINVENT;177671.20145;Total
"3";"7";OSUPREC;219.55774;Total
"3";"7";OVOLREC;38490.25387;Total
"3";"7";OSUPPL;201.64000;Total
"3";"7";VOLINVENT;177671.20145;Total
"8";"8";OSUPREC;298.07767;Total
"8";"8";OVOLREC;38277.97280;Total
"8";"8";OSUPPL;116.26621;Total
"8";"8";VOLINVENT;168827.26352;Total
"3";"8";OSUPREC;298.07767;Total
"3";"8";OVOLREC;38277.97280;Total
"3";"8";OSUPPL;116.26621;Total
"3";"8";VOLINVENT;168827.26352;Total
"8";"9";OSUPREC;323.26753;Total
"8";"9";OVOLREC;38144.22365;Total
"8";"9";OSUPPL;46.91508;Total
"8";"9";VOLINVENT;162809.72070;Total
"3";"9";OSUPREC;323.26753;Total
"3";"9";OVOLREC;38144.22365;Total
"3";"9";OSUPPL;46.91508;Total
"3";"9";VOLINVENT;162809.72070;Total
"8";"10";OSUPREC;163.98769;Total
"8";"10";OVOLREC;37717.16835;Total
"8";"10";OSUPPL;163.98769;Total
"8";"10";VOLINVENT;155167.41045;Total
"3";"10";OSUPREC;163.98769;Total
"3";"10";OVOLREC;37717.16835;Total
"3";"10";OSUPPL;163.98769;Total
"3";"10";VOLINVENT;155167.41045;Total
"8";"11";OSUPREC;173.92284;Total
"8";"11";OVOLREC;37219.48697;Total
"8";"11";OSUPPL;173.92284;Total
"8";"11";VOLINVENT;145514.09020;Total
"3";"11";OSUPREC;173.92284;Total
"3";"11";OVOLREC;37219.48697;Total
"3";"11";OSUPPL;173.92284;Total
"3";"11";VOLINVENT;145514.09020;Total
"3";"12";OSUPREC;187.13270;Total
"3";"12";OVOLREC;37052.27433;Total
"3";"12";OSUPPL;187.13270;Total
"3";"12";VOLINVENT;137576.06103;Total
"8";"12";OSUPREC;187.13270;Total
"8";"12";OVOLREC;37052.27433;Total
"8";"12";OSUPPL;187.13270;Total
"8";"12";VOLINVENT;137576.06103;Total
"3";"13";OSUPREC;203.23292;Total
"3";"13";OVOLREC;36857.77219;Total
"3";"13";OSUPPL;201.64000;Total
"3";"13";VOLINVENT;130181.89870;Total
"8";"13";OSUPREC;203.23292;Total
"8";"13";OVOLREC;36857.77219;Total
"8";"13";OSUPPL;201.64000;Total
"8";"13";VOLINVENT;130181.89870;Total
"3";"14";OSUPREC;358.95245;Total
"3";"14";OVOLREC;36749.16055;Total
"3";"14";OSUPPL;0.00000;Total
"3";"14";VOLINVENT;126976.63911;Total
"8";"14";OSUPREC;358.95245;Total
"8";"14";OVOLREC;36749.16055;Total
"8";"14";OSUPPL;0.00000;Total
"8";"14";VOLINVENT;126976.63911;Total
"3";"15";OSUPREC;357.59573;Total
"3";"15";OVOLREC;36644.00897;Total
"3";"15";OSUPPL;0.00000;Total
"3";"15";VOLINVENT;124122.61767;Total
"8";"15";OSUPREC;357.59573;Total
"8";"15";OVOLREC;36644.00897;Total
"8";"15";OSUPPL;0.00000;Total
"8";"15";VOLINVENT;124122.61767;Total
"3";"16";OSUPREC;365.31848;Total
"3";"16";OVOLREC;36612.50927;Total
"3";"16";OSUPPL;0.00000;Total
"3";"16";VOLINVENT;121473.53850;Total
"8";"16";OSUPREC;365.31848;Total
"8";"16";OVOLREC;36612.50927;Total
"8";"16";OSUPPL;0.00000;Total
"8";"16";VOLINVENT;121473.53850;Total
"3";"17";OSUPREC;363.48857;Total
"3";"17";OVOLREC;36592.48942;Total
"3";"17";OSUPPL;0.00000;Total
"3";"17";VOLINVENT;118968.95619;Total
"8";"17";OSUPREC;363.48857;Total
"8";"17";OVOLREC;36592.48942;Total
"8";"17";OSUPPL;0.00000;Total
"8";"17";VOLINVENT;118968.95619;Total
"3";"18";OSUPREC;350.19951;Total
"3";"18";OVOLREC;36489.61638;Total
"3";"18";OSUPPL;0.00000;Total
"3";"18";VOLINVENT;116921.64946;Total
"8";"18";OSUPREC;350.19951;Total
"8";"18";OVOLREC;36489.61638;Total
"8";"18";OSUPPL;0.00000;Total
"8";"18";VOLINVENT;116921.64946;Total
"3";"19";OSUPREC;361.27094;Total
"3";"19";OVOLREC;36469.45384;Total
"3";"19";OSUPPL;0.00000;Total
"3";"19";VOLINVENT;115713.45038;Total
"8";"19";OSUPREC;361.27094;Total
"8";"19";OVOLREC;36469.45384;Total
"8";"19";OSUPPL;0.00000;Total
"8";"19";VOLINVENT;115713.45038;Total
"3";"20";OSUPREC;361.53192;Total
"3";"20";OVOLREC;36458.30856;Total
"3";"20";OSUPPL;0.00000;Total
"3";"20";VOLINVENT;114666.56838;Total
"8";"20";OSUPREC;361.53192;Total
"8";"20";OVOLREC;36458.30856;Total
"8";"20";OSUPPL;0.00000;Total
"8";"20";VOLINVENT;114666.56838;Total
"4";"2";OSUPREC;350.91164;Total
"4";"2";OVOLREC;40846.36373;Total
"4";"2";OSUPPL;350.91164;Total
"4";"2";VOLINVENT;249805.26674;Total
"9";"2";OSUPREC;350.91164;Total
"9";"2";OVOLREC;40846.36373;Total
"9";"2";OSUPPL;350.91164;Total
"9";"2";VOLINVENT;249805.26674;Total
"4";"3";OSUPREC;278.92568;Total
"4";"3";OVOLREC;40500.59206;Total
"4";"3";OSUPPL;278.92568;Total
"4";"3";VOLINVENT;233320.02080;Total
"9";"3";OSUPREC;278.92568;Total
"9";"3";OVOLREC;40500.59206;Total
"9";"3";OSUPPL;278.92568;Total
"9";"3";VOLINVENT;233320.02080;Total
"4";"4";OSUPREC;174.55430;Total
"4";"4";OVOLREC;40147.48943;Total
"4";"4";OSUPPL;174.55430;Total
"4";"4";VOLINVENT;219257.19410;Total
"9";"4";OSUPREC;174.55430;Total
"9";"4";OVOLREC;40147.48943;Total
"9";"4";OSUPPL;174.55430;Total
"9";"4";VOLINVENT;219257.19410;Total
"4";"5";OSUPREC;185.10638;Total
"4";"5";OVOLREC;39612.76595;Total
"4";"5";OSUPPL;185.10638;Total
"4";"5";VOLINVENT;204822.46822;Total
"9";"5";OSUPREC;185.10638;Total
"9";"5";OVOLREC;39612.76595;Total
"9";"5";OSUPPL;185.10638;Total
"9";"5";VOLINVENT;204822.46822;Total
"4";"6";OSUPREC;196.96719;Total
"4";"6";OVOLREC;38999.50269;Total
"4";"6";OSUPPL;196.96719;Total
"4";"6";VOLINVENT;190039.20954;Total
"9";"6";OSUPREC;196.96719;Total
"9";"6";OVOLREC;38999.50269;Total
"9";"6";OSUPPL;196.96719;Total
"9";"6";VOLINVENT;190039.20954;Total
"4";"7";OSUPREC;219.55774;Total
"4";"7";OVOLREC;38490.25387;Total
"4";"7";OSUPPL;201.64000;Total
"4";"7";VOLINVENT;177671.20145;Total
"9";"7";OSUPREC;219.55774;Total
"9";"7";OVOLREC;38490.25387;Total
"9";"7";OSUPPL;201.64000;Total
"9";"7";VOLINVENT;177671.20145;Total
"4";"8";OSUPREC;298.07767;Total
"4";"8";OVOLREC;38277.97280;Total
"4";"8";OSUPPL;116.26621;Total
"4";"8";VOLINVENT;168827.26352;Total
"9";"8";OSUPREC;298.07767;Total
"9";"8";OVOLREC;38277.97280;Total
"9";"8";OSUPPL;116.26621;Total
"9";"8";VOLINVENT;168827.26352;Total
"4";"9";OSUPREC;323.26753;Total
"4";"9";OVOLREC;38144.22365;Total
"4";"9";OSUPPL;46.91508;Total
"4";"9";VOLINVENT;162809.72070;Total
"9";"9";OSUPREC;323.26753;Total
"9";"9";OVOLREC;38144.22365;Total
"9";"9";OSUPPL;46.91508;Total
"9";"9";VOLINVENT;162809.72070;Total
"4";"10";OSUPREC;163.98769;Total
"4";"10";OVOLREC;37717.16835;Total
"4";"10";OSUPPL;163.98769;Total
"4";"10";VOLINVENT;155167.41045;Total
"9";"10";OSUPREC;163.98769;Total
"9";"10";OVOLREC;37717.16835;Total
"9";"10";OSUPPL;163.98769;Total
"9";"10";VOLINVENT;155167.41045;Total
"4";"11";OSUPREC;173.92284;Total
"4";"11";OVOLREC;37219.48697;Total
"4";"11";OSUPPL;173.92284;Total
"4";"11";VOLINVENT;145514.09020;Total
"9";"11";OSUPREC;173.92284;Total
"9";"11";OVOLREC;37219.48697;Total
"9";"11";OSUPPL;173.92284;Total
"9";"11";VOLINVENT;145514.09020;Total
"4";"12";OSUPREC;187.13270;Total
"4";"12";OVOLREC;37052.27433;Total
"4";"12";OSUPPL;187.13270;Total
"4";"12";VOLINVENT;137576.06103;Total
"9";"12";OSUPREC;187.13270;Total
"9";"12";OVOLREC;37052.27433;Total
"9";"12";OSUPPL;187.13270;Total
"9";"12";VOLINVENT;137576.06103;Total
"4";"13";OSUPREC;203.23292;Total
"4";"13";OVOLREC;36857.77219;Total
"4";"13";OSUPPL;201.64000;Total
"4";"13";VOLINVENT;130181.89870;Total
"9";"13";OSUPREC;203.23292;Total
"9";"13";OVOLREC;36857.77219;Total
"9";"13";OSUPPL;201.64000;Total
"9";"13";VOLINVENT;130181.89870;Total
"4";"14";OSUPREC;358.95245;Total
"4";"14";OVOLREC;36749.16055;Total
"4";"14";OSUPPL;0.00000;Total
"4";"14";VOLINVENT;126976.63911;Total
"9";"14";OSUPREC;358.95245;Total
"9";"14";OVOLREC;36749.16055;Total
"9";"14";OSUPPL;0.00000;Total
"9";"14";VOLINVENT;126976.63911;Total
"4";"15";OSUPREC;357.59573;Total
"4";"15";OVOLREC;36644.00897;Total
