Iteration;Period;Output;Value;Type
"5";"1";OVOLREC;41219.88007;Total
"5";"1";OSUPPL;201.64000;Total
"5";"1";VOLINVENT;268183.92699;Total
"9";"20";OSUPREC;360.35839;Total
"9";"20";OVOLREC;36458.30856;Total
"9";"20";OSUPPL;0.00000;Total
"9";"20";VOLINVENT;114654.83312;Total
"10";"1";OSUPREC;230.60871;Total
"10";"1";OVOLREC;41219.88007;Total
"10";"1";OSUPPL;201.64000;Total
"10";"1";VOLINVENT;268183.92699;Total
"5";"2";OSUPREC;204.51980;Total
"5";"2";OVOLREC;40846.36373;Total
"5";"2";OSUPPL;201.64000;Total
"5";"2";VOLINVENT;249029.88831;Total
"10";"2";OSUPREC;204.51980;Total
"10";"2";OVOLREC;40846.36373;Total
"10";"2";OSUPPL;201.64000;Total
"10";"2";VOLINVENT;249029.88831;Total
"5";"3";OSUPREC;282.14312;Total
"5";"3";OVOLREC;40500.59206;Total
"5";"3";OSUPPL;201.64000;Total
"5";"3";VOLINVENT;233043.05245;Total
"10";"3";OSUPREC;282.14312;Total
"10";"3";OVOLREC;40500.59206;Total
"10";"3";OSUPPL;201.64000;Total
"10";"3";VOLINVENT;233043.05245;Total
"5";"4";OSUPREC;276.35245;Total
"5";"4";OVOLREC;40147.48943;Total
"5";"4";OSUPPL;201.64000;Total
"5";"4";VOLINVENT;215736.76370;Total
"10";"4";OSUPREC;276.35245;Total
"10";"4";OVOLREC;40147.48943;Total
"10";"4";OSUPPL;201.64000;Total
"10";"4";VOLINVENT;215736.76370;Total
"5";"5";OSUPREC;203.03508;Total
"5";"5";OVOLREC;39612.76595;Total
"5";"5";OSUPPL;201.64000;Total
"5";"5";VOLINVENT;200188.98919;Total
"10";"5";OSUPREC;203.03508;Total
"10";"5";OVOLREC;39612.76595;Total
"10";"5";OSUPPL;201.64000;Total
"10";"5";VOLINVENT;200188.98919;Total
"5";"6";OSUPREC;303.05703;Total
"5";"6";OVOLREC;38999.50269;Total
"5";"6";OSUPPL;0.00000;Total
"5";"6";VOLINVENT;185978.96121;Total
"10";"6";OSUPREC;303.05703;Total
"10";"6";OVOLREC;38999.50269;Total
"10";"6";OSUPPL;0.00000;Total
"10";"6";VOLINVENT;185978.96121;Total
"5";"7";OSUPREC;302.33370;Total
"5";"7";OVOLREC;38490.25387;Total
"5";"7";OSUPPL;100.69370;Total
"5";"7";VOLINVENT;175874.35735;Total
"10";"7";OSUPREC;302.33370;Total
"10";"7";OVOLREC;38490.25387;Total
"10";"7";OSUPPL;100.69370;Total
"10";"7";VOLINVENT;175874.35735;Total
"5";"8";OSUPREC;316.15517;Total
"5";"8";OVOLREC;38277.97280;Total
"5";"8";OSUPPL;100.94630;Total
"5";"8";VOLINVENT;168946.75886;Total
"10";"8";OSUPREC;316.15517;Total
"10";"8";OVOLREC;38277.97280;Total
"10";"8";OSUPPL;100.94630;Total
"10";"8";VOLINVENT;168946.75886;Total
"5";"9";OSUPREC;273.56089;Total
"5";"9";OVOLREC;38144.22365;Total
"5";"9";OSUPPL;0.00000;Total
"5";"9";VOLINVENT;162124.99399;Total
"10";"9";OSUPREC;273.56089;Total
"10";"9";OVOLREC;38144.22365;Total
"10";"9";OSUPPL;0.00000;Total
"10";"9";VOLINVENT;162124.99399;Total
"5";"10";OSUPREC;269.15219;Total
"5";"10";OVOLREC;37717.16835;Total
"5";"10";OSUPPL;0.00000;Total
"5";"10";VOLINVENT;151955.37552;Total
"10";"10";OSUPREC;269.15219;Total
"10";"10";OVOLREC;37717.16835;Total
"10";"10";OSUPPL;0.00000;Total
"10";"10";VOLINVENT;151955.37552;Total
"5";"11";OSUPREC;357.25238;Total
"5";"11";OVOLREC;37219.48697;Total
"5";"11";OSUPPL;0.00000;Total
"5";"11";VOLINVENT;142825.39188;Total
"10";"11";OSUPREC;357.25238;Total
"10";"11";OVOLREC;37219.48697;Total
"10";"11";OSUPPL;0.00000;Total
"10";"11";VOLINVENT;142825.39188;Total
"5";"12";OSUPREC;351.04016;Total
"5";"12";OVOLREC;37052.27433;Total
"5";"12";OSUPPL;0.00000;Total
"5";"12";VOLINVENT;134349.68547;Total
"10";"12";OSUPREC;351.04016;Total
"10";"12";OVOLREC;37052.27433;Total
"10";"12";OSUPPL;0.00000;Total
"10";"12";VOLINVENT;134349.68547;Total
"5";"13";OSUPREC;203.23292;Total
"5";"13";OVOLREC;36857.77219;Total
"5";"13";OSUPPL;201.64000;Total
"5";"13";VOLINVENT;130181.89868;Total
"10";"13";OSUPREC;203.23292;Total
"10";"13";OVOLREC;36857.77219;Total
"10";"13";OSUPPL;201.64000;Total
"10";"13";VOLINVENT;130181.89868;Total
"5";"14";OSUPREC;327.03500;Total
"5";"14";OVOLREC;36749.16055;Total
"5";"14";OSUPPL;0.00000;Total
"5";"14";VOLINVENT;126657.46463;Total
"10";"14";OSUPREC;327.03500;Total
"10";"14";OVOLREC;36749.16055;Total
"10";"14";OSUPPL;0.00000;Total
"10";"14";VOLINVENT;126657.46463;Total
"5";"15";OSUPREC;346.27609;Total
"5";"15";OVOLREC;36644.00897;Total
"5";"15";OSUPPL;0.00000;Total
"5";"15";VOLINVENT;124009.42120;Total
"10";"15";OSUPREC;346.27609;Total
"10";"15";OVOLREC;36644.00897;Total
"10";"15";OSUPPL;0.00000;Total
"10";"15";VOLINVENT;124009.42120;Total
"5";"16";OSUPREC;359.65831;Total
"5";"16";OVOLREC;36612.50927;Total
"5";"16";OSUPPL;0.00000;Total
"5";"16";VOLINVENT;121416.93674;Total
"10";"16";OSUPREC;359.65831;Total
"10";"16";OVOLREC;36612.50927;Total
"10";"16";OSUPPL;0.00000;Total
"10";"16";VOLINVENT;121416.93674;Total
"5";"17";OSUPREC;304.89531;Total
"5";"17";OVOLREC;36592.48942;Total
"5";"17";OSUPPL;0.00000;Total
"5";"17";VOLINVENT;118383.02366;Total
"10";"17";OSUPREC;304.89531;Total
"10";"17";OVOLREC;36592.48942;Total
"10";"17";OSUPPL;0.00000;Total
"10";"17";VOLINVENT;118383.02366;Total
"5";"18";OSUPREC;344.73216;Total
"5";"18";OVOLREC;36489.61638;Total
"5";"18";OSUPPL;0.00000;Total
"5";"18";VOLINVENT;116866.97604;Total
"10";"18";OSUPREC;344.73216;Total
"10";"18";OVOLREC;36489.61638;Total
"10";"18";OSUPPL;0.00000;Total
"10";"18";VOLINVENT;116866.97604;Total
"5";"19";OSUPREC;358.41795;Total
"5";"19";OVOLREC;36469.45384;Total
"5";"19";OSUPPL;0.00000;Total
"5";"19";VOLINVENT;115684.92042;Total
"10";"19";OSUPREC;358.41795;Total
"10";"19";OVOLREC;36469.45384;Total
"10";"19";OSUPPL;0.00000;Total
"10";"19";VOLINVENT;115684.92042;Total
"5";"20";OSUPREC;360.35839;Total
"5";"20";OVOLREC;36458.30856;Total
"5";"20";OSUPPL;0.00000;Total
"5";"20";VOLINVENT;114654.83312;Total
"10";"20";OSUPREC;360.35839;Total
"10";"20";OVOLREC;36458.30856;Total
"10";"20";OSUPPL;0.00000;Total
"10";"20";VOLINVENT;114654.83312;Total
