Iteration;Period;Output;Value;Type
"10";"1";VOLINVENT;307097.72000;Total
"5";"2";OSUPREC;0.00000;Total
"5";"2";OVOLREC;0.00000;Total
"5";"2";OSUPPL;0.00000;Total
"5";"2";VOLINVENT;289092.92673;Total
"10";"2";OSUPREC;0.00000;Total
"10";"2";OVOLREC;0.00000;Total
"10";"2";OSUPPL;0.00000;Total
"10";"2";VOLINVENT;289092.92673;Total
"5";"3";OSUPREC;0.00000;Total
"5";"3";OVOLREC;0.00000;Total
"5";"3";OSUPPL;0.00000;Total
"5";"3";VOLINVENT;273994.55794;Total
"10";"3";OSUPREC;0.00000;Total
"10";"3";OVOLREC;0.00000;Total
"10";"3";OSUPPL;0.00000;Total
"10";"3";VOLINVENT;273994.55794;Total
"5";"4";OSUPREC;0.00000;Total
"5";"4";OVOLREC;0.00000;Total
"5";"4";OSUPPL;0.00000;Total
"5";"4";VOLINVENT;259080.77219;Total
"10";"4";OSUPREC;0.00000;Total
"10";"4";OVOLREC;0.00000;Total
"10";"4";OSUPPL;0.00000;Total
"10";"4";VOLINVENT;259080.77219;Total
"5";"5";OSUPREC;0.00000;Total
"5";"5";OVOLREC;0.00000;Total
"5";"5";OSUPPL;0.00000;Total
"5";"5";VOLINVENT;249632.14944;Total
"10";"5";OSUPREC;0.00000;Total
"10";"5";OVOLREC;0.00000;Total
"10";"5";OSUPPL;0.00000;Total
"10";"5";VOLINVENT;249632.14944;Total
"5";"6";OSUPREC;0.00000;Total
"5";"6";OVOLREC;0.00000;Total
"5";"6";OSUPPL;0.00000;Total
"5";"6";VOLINVENT;238851.21079;Total
"10";"6";OSUPREC;0.00000;Total
"10";"6";OVOLREC;0.00000;Total
"10";"6";OSUPPL;0.00000;Total
"10";"6";VOLINVENT;238851.21079;Total
"5";"7";OSUPREC;0.00000;Total
"5";"7";OVOLREC;0.00000;Total
"5";"7";OSUPPL;0.00000;Total
"5";"7";VOLINVENT;230828.56392;Total
"10";"7";OSUPREC;0.00000;Total
"10";"7";OVOLREC;0.00000;Total
"10";"7";OSUPPL;0.00000;Total
"10";"7";VOLINVENT;230828.56392;Total
"5";"8";OSUPREC;0.00000;Total
"5";"8";OVOLREC;0.00000;Total
"5";"8";OSUPPL;0.00000;Total
"5";"8";VOLINVENT;223085.95904;Total
"10";"8";OSUPREC;0.00000;Total
"10";"8";OVOLREC;0.00000;Total
"10";"8";OSUPPL;0.00000;Total
"10";"8";VOLINVENT;223085.95904;Total
"5";"9";OSUPREC;0.00000;Total
"5";"9";OVOLREC;0.00000;Total
"5";"9";OSUPPL;0.00000;Total
"5";"9";VOLINVENT;216830.74340;Total
"10";"9";OSUPREC;0.00000;Total
"10";"9";OVOLREC;0.00000;Total
"10";"9";OSUPPL;0.00000;Total
"10";"9";VOLINVENT;216830.74340;Total
"5";"10";OSUPREC;0.00000;Total
"5";"10";OVOLREC;0.00000;Total
"5";"10";OSUPPL;0.00000;Total
"5";"10";VOLINVENT;211449.42031;Total
"10";"10";OSUPREC;0.00000;Total
"10";"10";OVOLREC;0.00000;Total
"10";"10";OSUPPL;0.00000;Total
"10";"10";VOLINVENT;211449.42031;Total
"5";"11";OSUPREC;0.00000;Total
"5";"11";OVOLREC;0.00000;Total
"5";"11";OSUPPL;0.00000;Total
"5";"11";VOLINVENT;205364.54222;Total
"10";"11";OSUPREC;0.00000;Total
"10";"11";OVOLREC;0.00000;Total
"10";"11";OSUPPL;0.00000;Total
"10";"11";VOLINVENT;205364.54222;Total
"5";"12";OSUPREC;0.00000;Total
"5";"12";OVOLREC;0.00000;Total
"5";"12";OSUPPL;0.00000;Total
"5";"12";VOLINVENT;200573.88947;Total
"10";"12";OSUPREC;0.00000;Total
"10";"12";OVOLREC;0.00000;Total
"10";"12";OSUPPL;0.00000;Total
"10";"12";VOLINVENT;200573.88947;Total
"5";"13";OSUPREC;0.00000;Total
"5";"13";OVOLREC;0.00000;Total
"5";"13";OSUPPL;0.00000;Total
"5";"13";VOLINVENT;196606.15282;Total
"10";"13";OSUPREC;0.00000;Total
"10";"13";OVOLREC;0.00000;Total
"10";"13";OSUPPL;0.00000;Total
"10";"13";VOLINVENT;196606.15282;Total
"5";"14";OSUPREC;0.00000;Total
"5";"14";OVOLREC;0.00000;Total
"5";"14";OSUPPL;0.00000;Total
"5";"14";VOLINVENT;192890.66163;Total
"10";"14";OSUPREC;0.00000;Total
"10";"14";OVOLREC;0.00000;Total
"10";"14";OSUPPL;0.00000;Total
"10";"14";VOLINVENT;192890.66163;Total
"5";"15";OSUPREC;0.00000;Total
"5";"15";OVOLREC;0.00000;Total
"5";"15";OSUPPL;0.00000;Total
"5";"15";VOLINVENT;189563.72449;Total
"10";"15";OSUPREC;0.00000;Total
"10";"15";OVOLREC;0.00000;Total
"10";"15";OSUPPL;0.00000;Total
"10";"15";VOLINVENT;189563.72449;Total
"5";"16";OSUPREC;0.00000;Total
"5";"16";OVOLREC;0.00000;Total
"5";"16";OSUPPL;0.00000;Total
"5";"16";VOLINVENT;185872.02643;Total
"10";"16";OSUPREC;0.00000;Total
"10";"16";OVOLREC;0.00000;Total
"10";"16";OSUPPL;0.00000;Total
"10";"16";VOLINVENT;185872.02643;Total
"5";"17";OSUPREC;0.00000;Total
"5";"17";OVOLREC;0.00000;Total
"5";"17";OSUPPL;0.00000;Total
"5";"17";VOLINVENT;183011.63062;Total
"10";"17";OSUPREC;0.00000;Total
"10";"17";OVOLREC;0.00000;Total
"10";"17";OSUPPL;0.00000;Total
"10";"17";VOLINVENT;183011.63062;Total
"5";"18";OSUPREC;0.00000;Total
"5";"18";OVOLREC;0.00000;Total
"5";"18";OSUPPL;0.00000;Total
"5";"18";VOLINVENT;180656.30581;Total
"10";"18";OSUPREC;0.00000;Total
"10";"18";OVOLREC;0.00000;Total
"10";"18";OSUPPL;0.00000;Total
"10";"18";VOLINVENT;180656.30581;Total
"5";"19";OSUPREC;0.00000;Total
"5";"19";OVOLREC;0.00000;Total
"5";"19";OSUPPL;0.00000;Total
"5";"19";VOLINVENT;177027.59994;Total
"10";"19";OSUPREC;0.00000;Total
"10";"19";OVOLREC;0.00000;Total
"10";"19";OSUPPL;0.00000;Total
"10";"19";VOLINVENT;177027.59994;Total
"5";"20";OSUPREC;0.00000;Total
"5";"20";OVOLREC;0.00000;Total
"5";"20";OSUPPL;0.00000;Total
"5";"20";VOLINVENT;173985.55763;Total
"10";"20";OSUPREC;0.00000;Total
"10";"20";OVOLREC;0.00000;Total
"10";"20";OSUPPL;0.00000;Total
"10";"20";VOLINVENT;173985.55763;Total
