Iteration;Period;Output;Value;Type
"2";"16";OSUPPL;0.00000;Total
"2";"16";VOLINVENT;219296.06002;Total
"7";"16";OSUPREC;192.57570;Total
"7";"16";OVOLREC;20000.00000;Total
"7";"16";OSUPPL;0.00000;Total
"7";"16";VOLINVENT;219296.06002;Total
"2";"17";OSUPREC;198.83381;Total
"2";"17";OVOLREC;20000.00000;Total
"2";"17";OSUPPL;0.00000;Total
"2";"17";VOLINVENT;217420.79753;Total
"7";"17";OSUPREC;198.83381;Total
"7";"17";OVOLREC;20000.00000;Total
"7";"17";OSUPPL;0.00000;Total
"7";"17";VOLINVENT;217420.79753;Total
"2";"18";OSUPREC;197.92663;Total
"2";"18";OVOLREC;20000.00000;Total
"2";"18";OSUPPL;0.00000;Total
"2";"18";VOLINVENT;214691.28820;Total
"7";"18";OSUPREC;197.92663;Total
"7";"18";OVOLREC;20000.00000;Total
"7";"18";OSUPPL;0.00000;Total
"7";"18";VOLINVENT;214691.28820;Total
"2";"19";OSUPREC;196.57111;Total
"2";"19";OVOLREC;20000.00000;Total
"2";"19";OSUPPL;0.00000;Total
"2";"19";VOLINVENT;212076.07529;Total
"7";"19";OSUPREC;196.57111;Total
"7";"19";OVOLREC;20000.00000;Total
"7";"19";OSUPPL;0.00000;Total
"7";"19";VOLINVENT;212076.07529;Total
"2";"20";OSUPREC;177.63500;Total
"2";"20";OVOLREC;20000.00000;Total
"2";"20";OSUPPL;0.00000;Total
"2";"20";VOLINVENT;209844.14431;Total
"3";"1";OSUPREC;117.64706;Total
"3";"1";OVOLREC;20000.00000;Total
"3";"1";OSUPPL;0.00000;Total
"3";"1";VOLINVENT;288274.19059;Total
"7";"20";OSUPREC;177.63500;Total
"7";"20";OVOLREC;20000.00000;Total
"7";"20";OSUPPL;0.00000;Total
"7";"20";VOLINVENT;209844.14431;Total
"8";"1";OSUPREC;117.64706;Total
"8";"1";OVOLREC;20000.00000;Total
"8";"1";OSUPPL;0.00000;Total
"8";"1";VOLINVENT;288274.19059;Total
"3";"2";OSUPREC;111.11111;Total
"3";"2";OVOLREC;20000.00000;Total
"3";"2";OSUPPL;0.00000;Total
"3";"2";VOLINVENT;287096.25229;Total
"8";"2";OSUPREC;111.11111;Total
"8";"2";OVOLREC;20000.00000;Total
"8";"2";OSUPPL;0.00000;Total
"8";"2";VOLINVENT;287096.25229;Total
"3";"3";OSUPREC;105.26316;Total
"3";"3";OVOLREC;20000.00000;Total
"3";"3";OSUPPL;0.00000;Total
"3";"3";VOLINVENT;286164.38557;Total
"8";"3";OSUPREC;105.26316;Total
"8";"3";OVOLREC;20000.00000;Total
"8";"3";OSUPPL;0.00000;Total
"8";"3";VOLINVENT;286164.38557;Total
"3";"4";OSUPREC;95.99026;Total
"3";"4";OVOLREC;20000.00000;Total
"3";"4";OSUPPL;26.73159;Total
"3";"4";VOLINVENT;282451.36278;Total
"8";"4";OSUPREC;95.99026;Total
"8";"4";OVOLREC;20000.00000;Total
"8";"4";OSUPPL;26.73159;Total
"8";"4";VOLINVENT;282451.36278;Total
"3";"5";OSUPREC;93.45794;Total
"3";"5";OVOLREC;20000.00000;Total
"3";"5";OSUPPL;93.45794;Total
"3";"5";VOLINVENT;281296.26599;Total
"8";"5";OSUPREC;93.45794;Total
"8";"5";OVOLREC;20000.00000;Total
"8";"5";OSUPPL;93.45794;Total
"8";"5";VOLINVENT;281296.26599;Total
"3";"6";OSUPREC;159.23945;Total
"3";"6";OVOLREC;20000.00000;Total
"3";"6";OSUPPL;41.59239;Total
"3";"6";VOLINVENT;281638.49539;Total
"8";"6";OSUPREC;159.23945;Total
"8";"6";OVOLREC;20000.00000;Total
"8";"6";OSUPPL;41.59239;Total
"8";"6";VOLINVENT;281638.49539;Total
"3";"7";OSUPREC;161.51576;Total
"3";"7";OVOLREC;20000.00000;Total
"3";"7";OSUPPL;50.40465;Total
"3";"7";VOLINVENT;279085.00118;Total
"8";"7";OSUPREC;161.51576;Total
"8";"7";OVOLREC;20000.00000;Total
"8";"7";OSUPPL;50.40465;Total
"8";"7";VOLINVENT;279085.00118;Total
"3";"8";OSUPREC;162.67943;Total
"3";"8";OVOLREC;20000.00000;Total
"3";"8";OSUPPL;57.41627;Total
"3";"8";VOLINVENT;271661.38965;Total
"8";"8";OSUPREC;162.67943;Total
"8";"8";OVOLREC;20000.00000;Total
"8";"8";OSUPPL;57.41627;Total
"8";"8";VOLINVENT;271661.38965;Total
"3";"9";OSUPREC;155.42440;Total
"3";"9";OVOLREC;20000.00000;Total
"3";"9";OSUPPL;59.43414;Total
"3";"9";VOLINVENT;264832.11948;Total
"8";"9";OSUPREC;155.42440;Total
"8";"9";OVOLREC;20000.00000;Total
"8";"9";OSUPPL;59.43414;Total
"8";"9";VOLINVENT;264832.11948;Total
"3";"10";OSUPREC;136.89344;Total
"3";"10";OVOLREC;20000.00000;Total
"3";"10";OSUPPL;74.24302;Total
"3";"10";VOLINVENT;254001.12423;Total
"8";"10";OSUPREC;136.89344;Total
"8";"10";OVOLREC;20000.00000;Total
"8";"10";OSUPPL;74.24302;Total
"8";"10";VOLINVENT;254001.12423;Total
"3";"11";OSUPREC;193.39930;Total
"3";"11";OVOLREC;20000.00000;Total
"3";"11";OSUPPL;3.35233;Total
"3";"11";VOLINVENT;243511.72750;Total
"8";"11";OSUPREC;193.39930;Total
"8";"11";OVOLREC;20000.00000;Total
"8";"11";OSUPPL;3.35233;Total
"8";"11";VOLINVENT;243511.72750;Total
"3";"12";OSUPREC;187.17192;Total
"3";"12";OVOLREC;20000.00000;Total
"3";"12";OSUPPL;25.65616;Total
"3";"12";VOLINVENT;236761.69393;Total
"8";"12";OSUPREC;187.17192;Total
"8";"12";OVOLREC;20000.00000;Total
"8";"12";OSUPPL;25.65616;Total
"8";"12";VOLINVENT;236761.69393;Total
"3";"13";OSUPREC;187.55981;Total
"3";"13";OVOLREC;20000.00000;Total
"3";"13";OSUPPL;24.88038;Total
"3";"13";VOLINVENT;229719.46965;Total
"8";"13";OSUPREC;187.55981;Total
"8";"13";OVOLREC;20000.00000;Total
"8";"13";OSUPPL;24.88038;Total
"8";"13";VOLINVENT;229719.46965;Total
"3";"14";OSUPREC;185.14147;Total
"3";"14";OVOLREC;20000.00000;Total
"3";"14";OSUPPL;29.71707;Total
"3";"14";VOLINVENT;223271.58673;Total
"8";"14";OSUPREC;185.14147;Total
"8";"14";OVOLREC;20000.00000;Total
"8";"14";OSUPPL;29.71707;Total
"8";"14";VOLINVENT;223271.58673;Total
"3";"15";OSUPREC;139.30680;Total
"3";"15";OVOLREC;20000.00000;Total
"3";"15";OSUPPL;121.38639;Total
"3";"15";VOLINVENT;221287.94141;Total
"8";"15";OSUPREC;139.30680;Total
"8";"15";OVOLREC;20000.00000;Total
"8";"15";OSUPPL;121.38639;Total
"8";"15";VOLINVENT;221287.94141;Total
"3";"16";OSUPREC;192.57570;Total
"3";"16";OVOLREC;20000.00000;Total
"3";"16";OSUPPL;0.00000;Total
"3";"16";VOLINVENT;219296.06002;Total
"8";"16";OSUPREC;192.57570;Total
"8";"16";OVOLREC;20000.00000;Total
"8";"16";OSUPPL;0.00000;Total
"8";"16";VOLINVENT;219296.06002;Total
"3";"17";OSUPREC;198.83381;Total
"3";"17";OVOLREC;20000.00000;Total
"3";"17";OSUPPL;0.00000;Total
"3";"17";VOLINVENT;217420.79753;Total
"8";"17";OSUPREC;198.83381;Total
"8";"17";OVOLREC;20000.00000;Total
"8";"17";OSUPPL;0.00000;Total
"8";"17";VOLINVENT;217420.79753;Total
"3";"18";OSUPREC;197.92663;Total
"3";"18";OVOLREC;20000.00000;Total
"3";"18";OSUPPL;0.00000;Total
"3";"18";VOLINVENT;214691.28820;Total
"8";"18";OSUPREC;197.92663;Total
"8";"18";OVOLREC;20000.00000;Total
"8";"18";OSUPPL;0.00000;Total
"8";"18";VOLINVENT;214691.28820;Total
"3";"19";OSUPREC;196.57111;Total
"3";"19";OVOLREC;20000.00000;Total
"3";"19";OSUPPL;0.00000;Total
"3";"19";VOLINVENT;212076.07529;Total
"8";"19";OSUPREC;196.57111;Total
"8";"19";OVOLREC;20000.00000;Total
"8";"19";OSUPPL;0.00000;Total
"8";"19";VOLINVENT;212076.07529;Total
"3";"20";OSUPREC;177.63500;Total
"3";"20";OVOLREC;20000.00000;Total
"3";"20";OSUPPL;0.00000;Total
"3";"20";VOLINVENT;209844.14431;Total
"4";"1";OSUPREC;117.64706;Total
"4";"1";OVOLREC;20000.00000;Total
"4";"1";OSUPPL;0.00000;Total
"4";"1";VOLINVENT;288274.19059;Total
"8";"20";OSUPREC;177.63500;Total
"8";"20";OVOLREC;20000.00000;Total
"8";"20";OSUPPL;0.00000;Total
"8";"20";VOLINVENT;209844.14431;Total
"9";"1";OSUPREC;117.64706;Total
"9";"1";OVOLREC;20000.00000;Total
"9";"1";OSUPPL;0.00000;Total
"9";"1";VOLINVENT;288274.19059;Total
"4";"2";OSUPREC;111.11111;Total
"4";"2";OVOLREC;20000.00000;Total
"4";"2";OSUPPL;0.00000;Total
"4";"2";VOLINVENT;287096.25229;Total
"9";"2";OSUPREC;111.11111;Total
"9";"2";OVOLREC;20000.00000;Total
"9";"2";OSUPPL;0.00000;Total
"9";"2";VOLINVENT;287096.25229;Total
"4";"3";OSUPREC;105.26316;Total
"4";"3";OVOLREC;20000.00000;Total
"4";"3";OSUPPL;0.00000;Total
"4";"3";VOLINVENT;286164.38557;Total
"9";"3";OSUPREC;105.26316;Total
"9";"3";OVOLREC;20000.00000;Total
"9";"3";OSUPPL;0.00000;Total
"9";"3";VOLINVENT;286164.38557;Total
"4";"4";OSUPREC;95.99026;Total
"4";"4";OVOLREC;20000.00000;Total
"4";"4";OSUPPL;26.73159;Total
"4";"4";VOLINVENT;282451.36278;Total
"9";"4";OSUPREC;95.99026;Total
"9";"4";OVOLREC;20000.00000;Total
"9";"4";OSUPPL;26.73159;Total
"9";"4";VOLINVENT;282451.36278;Total
"4";"5";OSUPREC;93.45794;Total
"4";"5";OVOLREC;20000.00000;Total
"4";"5";OSUPPL;93.45794;Total
"4";"5";VOLINVENT;281296.26599;Total
"9";"5";OSUPREC;93.45794;Total
"9";"5";OVOLREC;20000.00000;Total
"9";"5";OSUPPL;93.45794;Total
"9";"5";VOLINVENT;281296.26599;Total
"4";"6";OSUPREC;159.23945;Total
"4";"6";OVOLREC;20000.00000;Total
"4";"6";OSUPPL;41.59239;Total
"4";"6";VOLINVENT;281638.49539;Total
"9";"6";OSUPREC;159.23945;Total
"9";"6";OVOLREC;20000.00000;Total
"9";"6";OSUPPL;41.59239;Total
"9";"6";VOLINVENT;281638.49539;Total
"4";"7";OSUPREC;161.51576;Total
"4";"7";OVOLREC;20000.00000;Total
"4";"7";OSUPPL;50.40465;Total
"4";"7";VOLINVENT;279085.00118;Total
"9";"7";OSUPREC;161.51576;Total
"9";"7";OVOLREC;20000.00000;Total
"9";"7";OSUPPL;50.40465;Total
"9";"7";VOLINVENT;279085.00118;Total
"4";"8";OSUPREC;162.67943;Total
"4";"8";OVOLREC;20000.00000;Total
"4";"8";OSUPPL;57.41627;Total
"4";"8";VOLINVENT;271661.38965;Total
"9";"8";OSUPREC;162.67943;Total
"9";"8";OVOLREC;20000.00000;Total
"9";"8";OSUPPL;57.41627;Total
"9";"8";VOLINVENT;271661.38965;Total
"4";"9";OSUPREC;155.42440;Total
"4";"9";OVOLREC;20000.00000;Total
"4";"9";OSUPPL;59.43414;Total
"4";"9";VOLINVENT;264832.11948;Total
"9";"9";OSUPREC;155.42440;Total
"9";"9";OVOLREC;20000.00000;Total
"9";"9";OSUPPL;59.43414;Total
"9";"9";VOLINVENT;264832.11948;Total
"4";"10";OSUPREC;136.89344;Total
"4";"10";OVOLREC;20000.00000;Total
"4";"10";OSUPPL;74.24302;Total
"4";"10";VOLINVENT;254001.12423;Total
"9";"10";OSUPREC;136.89344;Total
"9";"10";OVOLREC;20000.00000;Total
"9";"10";OSUPPL;74.24302;Total
"9";"10";VOLINVENT;254001.12423;Total
"4";"11";OSUPREC;193.39930;Total
"4";"11";OVOLREC;20000.00000;Total
"4";"11";OSUPPL;3.35233;Total
"4";"11";VOLINVENT;243511.72750;Total
"9";"11";OSUPREC;193.39930;Total
"9";"11";OVOLREC;20000.00000;Total
"9";"11";OSUPPL;3.35233;Total
"9";"11";VOLINVENT;243511.72750;Total
"4";"12";OSUPREC;187.17192;Total
"4";"12";OVOLREC;20000.00000;Total
"4";"12";OSUPPL;25.65616;Total
"4";"12";VOLINVENT;236761.69393;Total
"9";"12";OSUPREC;187.17192;Total
"9";"12";OVOLREC;20000.00000;Total
"9";"12";OSUPPL;25.65616;Total
"9";"12";VOLINVENT;236761.69393;Total
"4";"13";OSUPREC;187.55981;Total
"4";"13";OVOLREC;20000.00000;Total
"4";"13";OSUPPL;24.88038;Total
"4";"13";VOLINVENT;229719.46965;Total
"9";"13";OSUPREC;187.55981;Total
"9";"13";OVOLREC;20000.00000;Total
"9";"13";OSUPPL;24.88038;Total
"9";"13";VOLINVENT;229719.46965;Total
"4";"14";OSUPREC;185.14147;Total
"4";"14";OVOLREC;20000.00000;Total
"4";"14";OSUPPL;29.71707;Total
"4";"14";VOLINVENT;223271.58673;Total
"9";"14";OSUPREC;185.14147;Total
"9";"14";OVOLREC;20000.00000;Total
"9";"14";OSUPPL;29.71707;Total
"9";"14";VOLINVENT;223271.58673;Total
"4";"15";OSUPREC;139.30680;Total
"4";"15";OVOLREC;20000.00000;Total
"4";"15";OSUPPL;121.38639;Total
"4";"15";VOLINVENT;221287.94141;Total
"9";"15";OSUPREC;139.30680;Total
"9";"15";OVOLREC;20000.00000;Total
"9";"15";OSUPPL;121.38639;Total
"9";"15";VOLINVENT;221287.94141;Total
"4";"16";OSUPREC;192.57570;Total
"4";"16";OVOLREC;20000.00000;Total
"4";"16";OSUPPL;0.00000;Total
"4";"16";VOLINVENT;219296.06002;Total
"9";"16";OSUPREC;192.57570;Total
"9";"16";OVOLREC;20000.00000;Total
"9";"16";OSUPPL;0.00000;Total
"9";"16";VOLINVENT;219296.06002;Total
"4";"17";OSUPREC;198.83381;Total
"4";"17";OVOLREC;20000.00000;Total
"4";"17";OSUPPL;0.00000;Total
"4";"17";VOLINVENT;217420.79753;Total
"9";"17";OSUPREC;198.83381;Total
"9";"17";OVOLREC;20000.00000;Total
"9";"17";OSUPPL;0.00000;Total
"9";"17";VOLINVENT;217420.79753;Total
"4";"18";OSUPREC;197.92663;Total
"4";"18";OVOLREC;20000.00000;Total
"4";"18";OSUPPL;0.00000;Total
"4";"18";VOLINVENT;214691.28820;Total
"9";"18";OSUPREC;197.92663;Total
"9";"18";OVOLREC;20000.00000;Total
"9";"18";OSUPPL;0.00000;Total
"9";"18";VOLINVENT;214691.28820;Total
"4";"19";OSUPREC;196.57111;Total
"4";"19";OVOLREC;20000.00000;Total
"4";"19";OSUPPL;0.00000;Total
"4";"19";VOLINVENT;212076.07529;Total
"9";"19";OSUPREC;196.57111;Total
"9";"19";OVOLREC;20000.00000;Total
"9";"19";OSUPPL;0.00000;Total
"9";"19";VOLINVENT;212076.07529;Total
"4";"20";OSUPREC;177.63500;Total
"4";"20";OVOLREC;20000.00000;Total
"4";"20";OSUPPL;0.00000;Total
"4";"20";VOLINVENT;209844.14431;Total
"5";"1";OSUPREC;117.64706;Total
"5";"1";OVOLREC;20000.00000;Total
"5";"1";OSUPPL;0.00000;Total
"5";"1";VOLINVENT;288274.19059;Total
"9";"20";OSUPREC;177.63500;Total
"9";"20";OVOLREC;20000.00000;Total
