Iteration;Period;Output;Value;Type
"1";"11";OSUPPL;109.07714;Total
"1";"11";VOLINVENT;245337.25092;Total
"6";"11";OSUPREC;109.07714;Total
"6";"11";OVOLREC;20000.00000;Total
"6";"11";OSUPPL;109.07714;Total
"6";"11";VOLINVENT;245337.25092;Total
"1";"12";OSUPREC;126.84485;Total
"1";"12";OVOLREC;20000.00000;Total
"1";"12";OSUPPL;126.84485;Total
"1";"12";VOLINVENT;238143.58243;Total
"6";"12";OSUPREC;126.84485;Total
"6";"12";OVOLREC;20000.00000;Total
"6";"12";OSUPPL;126.84485;Total
"6";"12";VOLINVENT;238143.58243;Total
"1";"13";OSUPREC;124.19541;Total
"1";"13";OVOLREC;20000.00000;Total
"1";"13";OSUPPL;124.19541;Total
"1";"13";VOLINVENT;230764.32013;Total
"6";"13";OSUPREC;124.19541;Total
"6";"13";OVOLREC;20000.00000;Total
"6";"13";OSUPPL;124.19541;Total
"6";"13";VOLINVENT;230764.32013;Total
"1";"14";OSUPREC;132.15478;Total
"1";"14";OVOLREC;20000.00000;Total
"1";"14";OSUPPL;72.72064;Total
"1";"14";VOLINVENT;223521.58783;Total
"6";"14";OSUPREC;132.15478;Total
"6";"14";OVOLREC;20000.00000;Total
"6";"14";OSUPPL;72.72064;Total
"6";"14";VOLINVENT;223521.58783;Total
"1";"15";OSUPREC;135.18942;Total
"1";"15";OVOLREC;20000.00000;Total
"1";"15";OSUPPL;129.62116;Total
"1";"15";VOLINVENT;221329.11524;Total
"6";"15";OSUPREC;135.18942;Total
"6";"15";OVOLREC;20000.00000;Total
"6";"15";OSUPPL;129.62116;Total
"6";"15";VOLINVENT;221329.11524;Total
"1";"16";OSUPREC;143.36716;Total
"1";"16";OVOLREC;20000.00000;Total
"1";"16";OSUPPL;0.00000;Total
"1";"16";VOLINVENT;218803.97468;Total
"6";"16";OSUPREC;143.36716;Total
"6";"16";OVOLREC;20000.00000;Total
"6";"16";OSUPPL;0.00000;Total
"6";"16";VOLINVENT;218803.97468;Total
"1";"17";OSUPREC;133.33333;Total
"1";"17";OVOLREC;20000.00000;Total
"1";"17";OSUPPL;133.33333;Total
"1";"17";VOLINVENT;218099.12609;Total
"6";"17";OSUPREC;133.33333;Total
"6";"17";OVOLREC;20000.00000;Total
"6";"17";OSUPPL;133.33333;Total
"6";"17";VOLINVENT;218099.12609;Total
"1";"18";OSUPREC;133.33333;Total
"1";"18";OVOLREC;20000.00000;Total
"1";"18";OSUPPL;0.00000;Total
"1";"18";VOLINVENT;214045.35519;Total
"6";"18";OSUPREC;133.33333;Total
"6";"18";OVOLREC;20000.00000;Total
"6";"18";OSUPPL;0.00000;Total
"6";"18";VOLINVENT;214045.35519;Total
"1";"19";OSUPREC;140.43845;Total
"1";"19";OVOLREC;20000.00000;Total
"1";"19";OSUPPL;59.82721;Total
"1";"19";VOLINVENT;212430.67739;Total
"6";"19";OSUPREC;140.43845;Total
"6";"19";OVOLREC;20000.00000;Total
"6";"19";OSUPPL;59.82721;Total
"6";"19";VOLINVENT;212430.67739;Total
"1";"20";OSUPREC;111.67313;Total
"1";"20";OVOLREC;20000.00000;Total
"1";"20";OSUPPL;-0.00000;Total
"1";"20";VOLINVENT;209599.03076;Total
"6";"20";OSUPREC;111.67313;Total
"6";"20";OVOLREC;20000.00000;Total
"6";"20";OSUPPL;-0.00000;Total
"6";"20";VOLINVENT;209599.03076;Total
"2";"2";OSUPREC;100.65235;Total
"2";"2";OVOLREC;20000.00000;Total
"2";"2";OSUPPL;-0.00000;Total
"2";"2";VOLINVENT;286424.39611;Total
"7";"2";OSUPREC;100.65235;Total
"7";"2";OVOLREC;20000.00000;Total
"7";"2";OSUPPL;-0.00000;Total
"7";"2";VOLINVENT;286424.39611;Total
"2";"3";OSUPREC;100.24691;Total
"2";"3";OVOLREC;20000.00000;Total
"2";"3";OSUPPL;44.44444;Total
"2";"3";VOLINVENT;285733.97621;Total
"7";"3";OSUPREC;100.24691;Total
"7";"3";OVOLREC;20000.00000;Total
"7";"3";OSUPPL;44.44444;Total
"7";"3";VOLINVENT;285733.97621;Total
"2";"4";OSUPREC;130.19956;Total
"2";"4";OVOLREC;20000.00000;Total
"2";"4";OSUPPL;35.47672;Total
"2";"4";VOLINVENT;282547.21489;Total
"7";"4";OSUPREC;130.19956;Total
"7";"4";OVOLREC;20000.00000;Total
"7";"4";OSUPPL;35.47672;Total
"7";"4";VOLINVENT;282547.21489;Total
"2";"5";OSUPREC;121.30069;Total
"2";"5";OVOLREC;20000.00000;Total
"2";"5";OSUPPL;73.07270;Total
"2";"5";VOLINVENT;278903.64695;Total
"7";"5";OSUPREC;121.30069;Total
"7";"5";OVOLREC;20000.00000;Total
"7";"5";OSUPPL;73.07270;Total
"7";"5";VOLINVENT;278903.64695;Total
"2";"6";OSUPREC;123.71379;Total
"2";"6";OVOLREC;20000.00000;Total
"2";"6";OSUPPL;72.65353;Total
"2";"6";VOLINVENT;280201.83653;Total
"7";"6";OSUPREC;123.71379;Total
"7";"6";OVOLREC;20000.00000;Total
"7";"6";OSUPPL;72.65353;Total
"7";"6";VOLINVENT;280201.83653;Total
"2";"7";OSUPREC;101.66434;Total
"2";"7";OVOLREC;20000.00000;Total
"2";"7";OSUPPL;101.66434;Total
"2";"7";VOLINVENT;278740.33078;Total
"7";"7";OSUPREC;101.66434;Total
"7";"7";OVOLREC;20000.00000;Total
"7";"7";OSUPPL;101.66434;Total
"7";"7";VOLINVENT;278740.33078;Total
"2";"8";OSUPREC;104.10008;Total
"2";"8";OVOLREC;20000.00000;Total
"2";"8";OSUPPL;35.64972;Total
"2";"8";VOLINVENT;270911.59297;Total
"7";"8";OSUPREC;104.10008;Total
"7";"8";OVOLREC;20000.00000;Total
"7";"8";OSUPPL;35.64972;Total
"7";"8";VOLINVENT;270911.59297;Total
"2";"9";OSUPREC;91.14836;Total
"2";"9";OVOLREC;20000.00000;Total
"2";"9";OSUPPL;91.14836;Total
"2";"9";VOLINVENT;264906.99457;Total
"7";"9";OSUPREC;91.14836;Total
"7";"9";OVOLREC;20000.00000;Total
"7";"9";OSUPPL;91.14836;Total
"7";"9";VOLINVENT;264906.99457;Total
"2";"10";OSUPREC;86.95652;Total
"2";"10";OVOLREC;20000.00000;Total
"2";"10";OSUPPL;86.95652;Total
"2";"10";VOLINVENT;255762.62466;Total
"7";"10";OSUPREC;86.95652;Total
"7";"10";OVOLREC;20000.00000;Total
"7";"10";OSUPPL;86.95652;Total
"7";"10";VOLINVENT;255762.62466;Total
"2";"11";OSUPREC;109.07714;Total
"2";"11";OVOLREC;20000.00000;Total
"2";"11";OSUPPL;109.07714;Total
"2";"11";VOLINVENT;245337.25092;Total
"7";"11";OSUPREC;109.07714;Total
"7";"11";OVOLREC;20000.00000;Total
"7";"11";OSUPPL;109.07714;Total
"7";"11";VOLINVENT;245337.25092;Total
"2";"12";OSUPREC;126.84485;Total
"2";"12";OVOLREC;20000.00000;Total
"2";"12";OSUPPL;126.84485;Total
"2";"12";VOLINVENT;238143.58243;Total
"7";"12";OSUPREC;126.84485;Total
"7";"12";OVOLREC;20000.00000;Total
"7";"12";OSUPPL;126.84485;Total
"7";"12";VOLINVENT;238143.58243;Total
"2";"13";OSUPREC;124.19541;Total
"2";"13";OVOLREC;20000.00000;Total
"2";"13";OSUPPL;124.19541;Total
"2";"13";VOLINVENT;230764.32013;Total
"7";"13";OSUPREC;124.19541;Total
"7";"13";OVOLREC;20000.00000;Total
"7";"13";OSUPPL;124.19541;Total
"7";"13";VOLINVENT;230764.32013;Total
"2";"14";OSUPREC;132.15478;Total
"2";"14";OVOLREC;20000.00000;Total
"2";"14";OSUPPL;72.72064;Total
"2";"14";VOLINVENT;223521.58783;Total
"7";"14";OSUPREC;132.15478;Total
"7";"14";OVOLREC;20000.00000;Total
"7";"14";OSUPPL;72.72064;Total
"7";"14";VOLINVENT;223521.58783;Total
"2";"15";OSUPREC;135.18942;Total
"2";"15";OVOLREC;20000.00000;Total
"2";"15";OSUPPL;129.62116;Total
"2";"15";VOLINVENT;221329.11524;Total
"7";"15";OSUPREC;135.18942;Total
"7";"15";OVOLREC;20000.00000;Total
"7";"15";OSUPPL;129.62116;Total
"7";"15";VOLINVENT;221329.11524;Total
"2";"16";OSUPREC;143.36716;Total
"2";"16";OVOLREC;20000.00000;Total
"2";"16";OSUPPL;0.00000;Total
"2";"16";VOLINVENT;218803.97468;Total
"7";"16";OSUPREC;143.36716;Total
"7";"16";OVOLREC;20000.00000;Total
"7";"16";OSUPPL;0.00000;Total
"7";"16";VOLINVENT;218803.97468;Total
"2";"17";OSUPREC;133.33333;Total
"2";"17";OVOLREC;20000.00000;Total
"2";"17";OSUPPL;133.33333;Total
"2";"17";VOLINVENT;218099.12609;Total
"7";"17";OSUPREC;133.33333;Total
"7";"17";OVOLREC;20000.00000;Total
"7";"17";OSUPPL;133.33333;Total
"7";"17";VOLINVENT;218099.12609;Total
"2";"18";OSUPREC;133.33333;Total
"2";"18";OVOLREC;20000.00000;Total
"2";"18";OSUPPL;0.00000;Total
"2";"18";VOLINVENT;214045.35519;Total
"7";"18";OSUPREC;133.33333;Total
"7";"18";OVOLREC;20000.00000;Total
"7";"18";OSUPPL;0.00000;Total
"7";"18";VOLINVENT;214045.35519;Total
"2";"19";OSUPREC;140.43845;Total
"2";"19";OVOLREC;20000.00000;Total
"2";"19";OSUPPL;59.82721;Total
"2";"19";VOLINVENT;212430.67739;Total
"7";"19";OSUPREC;140.43845;Total
"7";"19";OVOLREC;20000.00000;Total
"7";"19";OSUPPL;59.82721;Total
"7";"19";VOLINVENT;212430.67739;Total
"2";"20";OSUPREC;111.67313;Total
"2";"20";OVOLREC;20000.00000;Total
"2";"20";OSUPPL;-0.00000;Total
"2";"20";VOLINVENT;209599.03076;Total
"7";"20";OSUPREC;111.67313;Total
"7";"20";OVOLREC;20000.00000;Total
"7";"20";OSUPPL;-0.00000;Total
"7";"20";VOLINVENT;209599.03076;Total
"3";"2";OSUPREC;100.65235;Total
"3";"2";OVOLREC;20000.00000;Total
"3";"2";OSUPPL;-0.00000;Total
"3";"2";VOLINVENT;286424.39611;Total
"8";"2";OSUPREC;100.65235;Total
"8";"2";OVOLREC;20000.00000;Total
"8";"2";OSUPPL;-0.00000;Total
"8";"2";VOLINVENT;286424.39611;Total
"3";"3";OSUPREC;100.24691;Total
"3";"3";OVOLREC;20000.00000;Total
"3";"3";OSUPPL;44.44444;Total
"3";"3";VOLINVENT;285733.97621;Total
"8";"3";OSUPREC;100.24691;Total
"8";"3";OVOLREC;20000.00000;Total
"8";"3";OSUPPL;44.44444;Total
"8";"3";VOLINVENT;285733.97621;Total
"3";"4";OSUPREC;130.19956;Total
"3";"4";OVOLREC;20000.00000;Total
"3";"4";OSUPPL;35.47672;Total
"3";"4";VOLINVENT;282547.21489;Total
"8";"4";OSUPREC;130.19956;Total
"8";"4";OVOLREC;20000.00000;Total
"8";"4";OSUPPL;35.47672;Total
"8";"4";VOLINVENT;282547.21489;Total
"3";"5";OSUPREC;121.30069;Total
"3";"5";OVOLREC;20000.00000;Total
"3";"5";OSUPPL;73.07270;Total
"3";"5";VOLINVENT;278903.64695;Total
"8";"5";OSUPREC;121.30069;Total
"8";"5";OVOLREC;20000.00000;Total
"8";"5";OSUPPL;73.07270;Total
"8";"5";VOLINVENT;278903.64695;Total
"3";"6";OSUPREC;123.71379;Total
"3";"6";OVOLREC;20000.00000;Total
"3";"6";OSUPPL;72.65353;Total
"3";"6";VOLINVENT;280201.83653;Total
"8";"6";OSUPREC;123.71379;Total
"8";"6";OVOLREC;20000.00000;Total
"8";"6";OSUPPL;72.65353;Total
"8";"6";VOLINVENT;280201.83653;Total
"3";"7";OSUPREC;101.66434;Total
"3";"7";OVOLREC;20000.00000;Total
"3";"7";OSUPPL;101.66434;Total
"3";"7";VOLINVENT;278740.33078;Total
"8";"7";OSUPREC;101.66434;Total
"8";"7";OVOLREC;20000.00000;Total
"8";"7";OSUPPL;101.66434;Total
"8";"7";VOLINVENT;278740.33078;Total
"3";"8";OSUPREC;104.10008;Total
"3";"8";OVOLREC;20000.00000;Total
"3";"8";OSUPPL;35.64972;Total
"3";"8";VOLINVENT;270911.59297;Total
"8";"8";OSUPREC;104.10008;Total
"8";"8";OVOLREC;20000.00000;Total
"8";"8";OSUPPL;35.64972;Total
"8";"8";VOLINVENT;270911.59297;Total
"3";"9";OSUPREC;91.14836;Total
"3";"9";OVOLREC;20000.00000;Total
"3";"9";OSUPPL;91.14836;Total
"3";"9";VOLINVENT;264906.99457;Total
"8";"9";OSUPREC;91.14836;Total
"8";"9";OVOLREC;20000.00000;Total
"8";"9";OSUPPL;91.14836;Total
"8";"9";VOLINVENT;264906.99457;Total
"3";"10";OSUPREC;86.95652;Total
"3";"10";OVOLREC;20000.00000;Total
"3";"10";OSUPPL;86.95652;Total
"3";"10";VOLINVENT;255762.62466;Total
"8";"10";OSUPREC;86.95652;Total
"8";"10";OVOLREC;20000.00000;Total
"8";"10";OSUPPL;86.95652;Total
"8";"10";VOLINVENT;255762.62466;Total
"3";"11";OSUPREC;109.07714;Total
"3";"11";OVOLREC;20000.00000;Total
"3";"11";OSUPPL;109.07714;Total
"3";"11";VOLINVENT;245337.25092;Total
"8";"11";OSUPREC;109.07714;Total
"8";"11";OVOLREC;20000.00000;Total
"8";"11";OSUPPL;109.07714;Total
"8";"11";VOLINVENT;245337.25092;Total
"3";"12";OSUPREC;126.84485;Total
"3";"12";OVOLREC;20000.00000;Total
"3";"12";OSUPPL;126.84485;Total
"3";"12";VOLINVENT;238143.58243;Total
"8";"12";OSUPREC;126.84485;Total
"8";"12";OVOLREC;20000.00000;Total
"8";"12";OSUPPL;126.84485;Total
"8";"12";VOLINVENT;238143.58243;Total
"3";"13";OSUPREC;124.19541;Total
"3";"13";OVOLREC;20000.00000;Total
"3";"13";OSUPPL;124.19541;Total
"3";"13";VOLINVENT;230764.32013;Total
"8";"13";OSUPREC;124.19541;Total
"8";"13";OVOLREC;20000.00000;Total
"8";"13";OSUPPL;124.19541;Total
"8";"13";VOLINVENT;230764.32013;Total
"3";"14";OSUPREC;132.15478;Total
"3";"14";OVOLREC;20000.00000;Total
"3";"14";OSUPPL;72.72064;Total
"3";"14";VOLINVENT;223521.58783;Total
"8";"14";OSUPREC;132.15478;Total
"8";"14";OVOLREC;20000.00000;Total
"8";"14";OSUPPL;72.72064;Total
"8";"14";VOLINVENT;223521.58783;Total
"3";"15";OSUPREC;135.18942;Total
"3";"15";OVOLREC;20000.00000;Total
"3";"15";OSUPPL;129.62116;Total
"3";"15";VOLINVENT;221329.11524;Total
"8";"15";OSUPREC;135.18942;Total
"8";"15";OVOLREC;20000.00000;Total
"8";"15";OSUPPL;129.62116;Total
"8";"15";VOLINVENT;221329.11524;Total
"3";"16";OSUPREC;143.36716;Total
"3";"16";OVOLREC;20000.00000;Total
"3";"16";OSUPPL;0.00000;Total
"3";"16";VOLINVENT;218803.97468;Total
"8";"16";OSUPREC;143.36716;Total
"8";"16";OVOLREC;20000.00000;Total
"8";"16";OSUPPL;0.00000;Total
"8";"16";VOLINVENT;218803.97468;Total
"3";"17";OSUPREC;133.33333;Total
"3";"17";OVOLREC;20000.00000;Total
"3";"17";OSUPPL;133.33333;Total
"3";"17";VOLINVENT;218099.12609;Total
"8";"17";OSUPREC;133.33333;Total
"8";"17";OVOLREC;20000.00000;Total
"8";"17";OSUPPL;133.33333;Total
"8";"17";VOLINVENT;218099.12609;Total
"3";"18";OSUPREC;133.33333;Total
"3";"18";OVOLREC;20000.00000;Total
"3";"18";OSUPPL;0.00000;Total
"3";"18";VOLINVENT;214045.35519;Total
"8";"18";OSUPREC;133.33333;Total
"8";"18";OVOLREC;20000.00000;Total
"8";"18";OSUPPL;0.00000;Total
"8";"18";VOLINVENT;214045.35519;Total
"3";"19";OSUPREC;140.43845;Total
"3";"19";OVOLREC;20000.00000;Total
"3";"19";OSUPPL;59.82721;Total
"3";"19";VOLINVENT;212430.67739;Total
"8";"19";OSUPREC;140.43845;Total
"8";"19";OVOLREC;20000.00000;Total
"8";"19";OSUPPL;59.82721;Total
"8";"19";VOLINVENT;212430.67739;Total
"3";"20";OSUPREC;111.67313;Total
"3";"20";OVOLREC;20000.00000;Total
"3";"20";OSUPPL;-0.00000;Total
"3";"20";VOLINVENT;209599.03076;Total
"8";"20";OSUPREC;111.67313;Total
"8";"20";OVOLREC;20000.00000;Total
"8";"20";OSUPPL;-0.00000;Total
"8";"20";VOLINVENT;209599.03076;Total
"4";"2";OSUPREC;100.65235;Total
"4";"2";OVOLREC;20000.00000;Total
"4";"2";OSUPPL;-0.00000;Total
"4";"2";VOLINVENT;286424.39611;Total
"9";"2";OSUPREC;100.65235;Total
"9";"2";OVOLREC;20000.00000;Total
"9";"2";OSUPPL;-0.00000;Total
"9";"2";VOLINVENT;286424.39611;Total
"4";"3";OSUPREC;100.24691;Total
"4";"3";OVOLREC;20000.00000;Total
"4";"3";OSUPPL;44.44444;Total
"4";"3";VOLINVENT;285733.97621;Total
"9";"3";OSUPREC;100.24691;Total
"9";"3";OVOLREC;20000.00000;Total
"9";"3";OSUPPL;44.44444;Total
"9";"3";VOLINVENT;285733.97621;Total
"4";"4";OSUPREC;130.19956;Total
"4";"4";OVOLREC;20000.00000;Total
"4";"4";OSUPPL;35.47672;Total
"4";"4";VOLINVENT;282547.21489;Total
"9";"4";OSUPREC;130.19956;Total
"9";"4";OVOLREC;20000.00000;Total
"9";"4";OSUPPL;35.47672;Total
"9";"4";VOLINVENT;282547.21489;Total
"4";"5";OSUPREC;121.30069;Total
"4";"5";OVOLREC;20000.00000;Total
"4";"5";OSUPPL;73.07270;Total
"4";"5";VOLINVENT;278903.64695;Total
"9";"5";OSUPREC;121.30069;Total
"9";"5";OVOLREC;20000.00000;Total
"9";"5";OSUPPL;73.07270;Total
"9";"5";VOLINVENT;278903.64695;Total
"4";"6";OSUPREC;123.71379;Total
"4";"6";OVOLREC;20000.00000;Total
"4";"6";OSUPPL;72.65353;Total
"4";"6";VOLINVENT;280201.83653;Total
"9";"6";OSUPREC;123.71379;Total
"9";"6";OVOLREC;20000.00000;Total
"9";"6";OSUPPL;72.65353;Total
"9";"6";VOLINVENT;280201.83653;Total
"4";"7";OSUPREC;101.66434;Total
"4";"7";OVOLREC;20000.00000;Total
"4";"7";OSUPPL;101.66434;Total
"4";"7";VOLINVENT;278740.33078;Total
"9";"7";OSUPREC;101.66434;Total
"9";"7";OVOLREC;20000.00000;Total
"9";"7";OSUPPL;101.66434;Total
"9";"7";VOLINVENT;278740.33078;Total
"4";"8";OSUPREC;104.10008;Total
"4";"8";OVOLREC;20000.00000;Total
"4";"8";OSUPPL;35.64972;Total
"4";"8";VOLINVENT;270911.59297;Total
"9";"8";OSUPREC;104.10008;Total
"9";"8";OVOLREC;20000.00000;Total
"9";"8";OSUPPL;35.64972;Total
"9";"8";VOLINVENT;270911.59297;Total
"4";"9";OSUPREC;91.14836;Total
"4";"9";OVOLREC;20000.00000;Total
"4";"9";OSUPPL;91.14836;Total
"4";"9";VOLINVENT;264906.99457;Total
"9";"9";OSUPREC;91.14836;Total
"9";"9";OVOLREC;20000.00000;Total
"9";"9";OSUPPL;91.14836;Total
"9";"9";VOLINVENT;264906.99457;Total
"4";"10";OSUPREC;86.95652;Total
"4";"10";OVOLREC;20000.00000;Total
"4";"10";OSUPPL;86.95652;Total
"4";"10";VOLINVENT;255762.62466;Total
"9";"10";OSUPREC;86.95652;Total
"9";"10";OVOLREC;20000.00000;Total
"9";"10";OSUPPL;86.95652;Total
"9";"10";VOLINVENT;255762.62466;Total
"4";"11";OSUPREC;109.07714;Total
"4";"11";OVOLREC;20000.00000;Total
"4";"11";OSUPPL;109.07714;Total
"4";"11";VOLINVENT;245337.25092;Total
"9";"11";OSUPREC;109.07714;Total
"9";"11";OVOLREC;20000.00000;Total
"9";"11";OSUPPL;109.07714;Total
"9";"11";VOLINVENT;245337.25092;Total
"4";"12";OSUPREC;126.84485;Total
"4";"12";OVOLREC;20000.00000;Total
"4";"12";OSUPPL;126.84485;Total
"4";"12";VOLINVENT;238143.58243;Total
"9";"12";OSUPREC;126.84485;Total
"9";"12";OVOLREC;20000.00000;Total
"9";"12";OSUPPL;126.84485;Total
"9";"12";VOLINVENT;238143.58243;Total
"4";"13";OSUPREC;124.19541;Total
"4";"13";OVOLREC;20000.00000;Total
"4";"13";OSUPPL;124.19541;Total
"4";"13";VOLINVENT;230764.32013;Total
"9";"13";OSUPREC;124.19541;Total
"9";"13";OVOLREC;20000.00000;Total
"9";"13";OSUPPL;124.19541;Total
"9";"13";VOLINVENT;230764.32013;Total
"4";"14";OSUPREC;132.15478;Total
"4";"14";OVOLREC;20000.00000;Total
"4";"14";OSUPPL;72.72064;Total
"4";"14";VOLINVENT;223521.58783;Total
"9";"14";OSUPREC;132.15478;Total
"9";"14";OVOLREC;20000.00000;Total
"9";"14";OSUPPL;72.72064;Total
"9";"14";VOLINVENT;223521.58783;Total
"4";"15";OSUPREC;135.18942;Total
